2 	-6.92176 	-1.28135e-17 	-0.0295989
2 	-6.76684 	-1.63263e-17 	-0.0297045
2 	-6.61499 	-1.98391e-17 	-0.0299094
2 	-6.46617 	-2.19425e-17 	-0.0302097
2 	-6.32031 	-2.26364e-17 	-0.0306009
2 	-6.17735 	-2.33302e-17 	-0.0310798
2 	-6.03724 	-2.40241e-17 	-0.0316435
2 	-5.89991 	-2.53252e-17 	-0.0322898
2 	-5.76531 	-2.80357e-17 	-0.0330166
2 	-5.63339 	-2.87296e-17 	-0.0338223
2 	-5.50409 	-2.73201e-17 	-0.0347058
2 	-5.37737 	-2.87296e-17 	-0.0356659
2 	-5.25316 	-3.08329e-17 	-0.036702
2 	-5.13143 	-3.01174e-17 	-0.0378133
2 	-5.01212 	-3.08112e-17 	-0.0389996
2 	-4.89518 	-3.15051e-17 	-0.0402606
2 	-4.78056 	-2.94885e-17 	-0.0415961
2 	-4.66823 	-2.88814e-17 	-0.0430062
2 	-4.55813 	-2.95753e-17 	-0.0444908
2 	-4.45022 	-2.88597e-17 	-0.04605
2 	-4.34446 	-2.53252e-17 	-0.0476841
2 	-4.2408 	-2.46096e-17 	-0.0493931
2 	-4.1392 	-2.6713e-17 	-0.0511774
2 	-4.03963 	-2.74068e-17 	-0.053037
2 	-3.94203 	-2.52818e-17 	-0.0549722
2 	-3.84638 	-2.45662e-17 	-0.056983
2 	-3.75262 	-2.52601e-17 	-0.0590695
2 	-3.66074 	-2.45446e-17 	-0.0612318
2 	-3.57068 	-2.80574e-17 	-0.0634698
2 	-3.48241 	-3.15702e-17 	-0.0657833
2 	-3.3959 	-2.94451e-17 	-0.0681721
2 	-3.31111 	-2.60191e-17 	-0.0706358
2 	-3.228 	-2.54119e-17 	-0.0731739
2 	-3.14655 	-2.74068e-17 	-0.0757858
2 	-3.06672 	-2.81007e-17 	-0.0784706
2 	-2.98847 	-2.74936e-17 	-0.0812275
2 	-2.91179 	-2.6778e-17 	-0.0840552
2 	-2.83663 	-2.60624e-17 	-0.0869526
2 	-2.76296 	-2.60624e-17 	-0.0899182
2 	-2.69076 	-2.6778e-17 	-0.0929502
2 	-2.61999 	-2.81875e-17 	-0.096047
2 	-2.55063 	-2.74719e-17 	-0.0992064
2 	-2.48265 	-2.67563e-17 	-0.102426
2 	-2.41603 	-3.01607e-17 	-0.105704
2 	-2.35073 	-3.08546e-17 	-0.109038
2 	-2.28672 	-2.74285e-17 	-0.112425
2 	-2.224 	-3.07245e-17 	-0.115862
2 	-2.16251 	-3.40205e-17 	-0.119346
2 	-2.10226 	-3.26544e-17 	-0.122875
2 	-2.0432 	-3.26978e-17 	-0.126445
2 	-1.98531 	-3.33916e-17 	-0.130054
2 	-1.92858 	-3.40855e-17 	-0.133698
2 	-1.87297 	-3.337e-17 	-0.137374
2 	-1.81847 	-3.12449e-17 	-0.141078
2 	-1.76506 	-2.91199e-17 	-0.144807
2 	-1.7127 	-2.69949e-17 	-0.148558
2 	-1.66139 	-2.49782e-17 	-0.152325
2 	-1.6111 	-2.43711e-17 	-0.156106
2 	-1.56181 	-2.6366e-17 	-0.159896
2 	-1.5135 	-2.70599e-17 	-0.163689
2 	-1.46615 	-2.50433e-17 	-0.167481
2 	-1.41975 	-2.29183e-17 	-0.171263
2 	-1.37426 	-2.22027e-17 	-0.175027
2 	-1.32968 	-2.4306e-17 	-0.17876
2 	-1.28599 	-2.64094e-17 	-0.182446
2 	-1.24316 	-2.98138e-17 	-0.186059
2 	-1.20119 	-3.19171e-17 	-0.189574
2 	-1.16006 	-3.33266e-17 	-0.192981
2 	-1.11974 	-3.33266e-17 	-0.196272
2 	-1.08022 	-2.99005e-17 	-0.199229
2 	-1.04068 	-3.07254e-17 	-0.201508
2 	-1.01885 	-3.26128e-17 	-0.202356
2 	-0.994515 	-2.89436e-17 	-0.205453
2 	-0.950697 	-2.44333e-17 	-0.207525
2 	-0.927579 	-2.35922e-17 	-0.208559
2 	-0.902062 	-2.67897e-17 	-0.210526
2 	-0.854004 	-2.96028e-17 	-0.21206
2 	-0.828122 	-2.85738e-17 	-0.213202
2 	-0.803228 	-2.88832e-17 	-0.214429
2 	-0.754457 	-2.97203e-17 	-0.215284
2 	-0.718065 	-2.83114e-17 	-0.215822
2 	-0.692117 	-2.66936e-17 	-0.217071
2 	-0.650694 	-2.6914e-17 	-0.217386
2 	-0.597382 	-2.62864e-17 	-0.217486
2 	-0.566372 	-2.56031e-17 	-0.217424
2 	-0.539075 	-2.76185e-17 	-0.218663
2 	-0.48823 	-2.97459e-17 	-0.21849
2 	-0.432534 	-2.79063e-17 	-0.218229
2 	-0.382733 	-2.5569e-17 	-0.217916
2 	-0.354412 	-2.56739e-17 	-0.219077
2 	-0.319289 	-2.56739e-17 	-0.218734
2 	-0.261902 	-2.56739e-17 	-0.218395
2 	-0.204118 	-2.52718e-17 	-0.218085
2 	-0.146022 	-2.70855e-17 	-0.217838
2 	-0.0877028 	-2.89653e-17 	-0.217637
2 	-0.0292492 	-2.95156e-17 	-0.217546
2 	0.0292492 	-3.62395e-18 	-0.217534
2 	0.0877028 	-4.41897e-18 	-0.217604
2 	0.146022 	-6.65917e-18 	-0.217756
2 	0.204118 	-6.1465e-18 	-0.217974
2 	0.261902 	-4.85723e-18 	-0.218237
2 	0.319289 	-3.81639e-18 	-0.218525
2 	0.354412 	-2.0004e-19 	-0.218811
2 	0.382733 	9.45681e-19 	-0.217873
2 	0.432534 	-5.40992e-19 	-0.218146
2 	0.48823 	7.419e-19 	-0.218363
2 	0.539075 	-2.91259e-18 	-0.218493
2 	0.566372 	-7.83607e-18 	-0.217565
2 	0.597382 	-6.85745e-18 	-0.217597
2 	0.650694 	-6.44425e-18 	-0.217468
2 	0.692117 	-6.35292e-18 	-0.217132
2 	0.718065 	-6.84891e-19 	-0.216245
2 	0.754457 	2.19858e-18 	-0.215685
2 	0.803228 	-2.60135e-19 	-0.21481
2 	0.828122 	-1.33852e-18 	-0.213968
2 	0.854004 	-2.47605e-18 	-0.212789
2 	0.902062 	-5.21406e-18 	-0.21121
2 	0.927579 	-7.26543e-18 	-0.209205
2 	0.950697 	-8.36668e-18 	-0.208536
2 	0.994515 	-9.77486e-18 	-0.206357
2 	1.01885 	-8.8158e-18 	-0.203189
2 	1.04068 	-9.5088e-18 	-0.202684
2 	1.08022 	-8.62847e-18 	-0.200379
2 	1.11974 	-5.20239e-18 	-0.197463
2 	1.16006 	-3.90134e-18 	-0.194209
2 	1.20119 	-5.20239e-18 	-0.190821
2 	1.24316 	-7.19732e-18 	-0.187313
2 	1.28599 	-6.59017e-18 	-0.183697
2 	1.32968 	-7.28405e-18 	-0.180001
2 	1.37426 	-7.97794e-18 	-0.17625
2 	1.41975 	-7.37079e-18 	-0.172463
2 	1.46615 	-9.36572e-18 	-0.168653
2 	1.5135 	-9.36572e-18 	-0.164829
2 	1.56181 	-8.06468e-18 	-0.161
2 	1.6111 	-1.00596e-17 	-0.157173
2 	1.66139 	-1.48735e-17 	-0.153351
2 	1.7127 	-1.83863e-17 	-0.149541
2 	1.76506 	-2.04896e-17 	-0.145747
2 	1.81847 	-2.2593e-17 	-0.141973
2 	1.87297 	-2.46963e-17 	-0.138224
2 	1.92858 	-2.67997e-17 	-0.134502
2 	1.98531 	-2.87946e-17 	-0.130813
2 	2.0432 	-3.2199e-17 	-0.127159
2 	2.10226 	-3.57118e-17 	-0.123543
2 	2.16251 	-3.78152e-17 	-0.11997
2 	2.224 	-3.78152e-17 	-0.116442
2 	2.28672 	-3.57118e-17 	-0.112962
2 	2.35073 	-3.46276e-17 	-0.109534
2 	2.41603 	-3.49529e-17 	-0.106159
2 	2.48265 	-3.36519e-17 	-0.102842
2 	2.55063 	-3.2611e-17 	-0.0995844
2 	2.61999 	-3.42807e-17 	-0.0963886
2 	2.69076 	-3.70996e-17 	-0.0932569
