"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-0.00072019,1.3416e-005,0,-0.023429,0.021875,0,0
-0.00076789,1.3546e-005,0,-0.023537,0.0225,0,0
-0.000816,1.3648e-005,0,-0.023572,0.023125,0,0
-0.00086442,1.3722e-005,0,-0.023533,0.02375,0,0
-0.00091305,1.377e-005,0,-0.023419,0.024375,0,0
-0.00096181,1.3792e-005,0,-0.023231,0.025,0,0
-0.0010106,1.3789e-005,0,-0.022967,0.025625,0,0
-0.0010593,1.376e-005,0,-0.022629,0.02625,0,0
-0.0011079,1.3707e-005,0,-0.022216,0.026875,0,0
-0.0011563,1.363e-005,0,-0.02173,0.0275,0,0
-0.0012044,1.353e-005,0,-0.02117,0.028125,0,0
-0.001252,1.3408e-005,0,-0.020536,0.02875,0,0
-0.0012992,1.3263e-005,0,-0.019831,0.029375,0,0
-0.0013459,1.3097e-005,0,-0.019054,0.03,0,0
-0.0013919,1.2911e-005,0,-0.018207,0.030625,0,0
-0.0014372,1.2704e-005,0,-0.017291,0.03125,0,0
-0.0014818,1.2477e-005,0,-0.016307,0.031875,0,0
-0.0015256,1.2232e-005,0,-0.015257,0.0325,0,0
-0.0015684,1.1968e-005,0,-0.014141,0.033125,0,0
-0.0016103,1.1686e-005,0,-0.012961,0.03375,0,0
-0.0016511,1.1387e-005,0,-0.011719,0.034375,0,0
-0.0016909,1.1071e-005,0,-0.010416,0.035,0,0
-0.0017295,1.074e-005,0,-0.0090544,0.035625,0,0
-0.0017669,1.0392e-005,0,-0.0076358,0.03625,0,0
-0.001803,1.0031e-005,0,-0.0061619,0.036875,0,0
-0.0018379,9.6544e-006,0,-0.0046347,0.0375,0,0
-0.0018714,9.2646e-006,0,-0.0030561,0.038125,0,0
-0.0019035,8.8617e-006,0,-0.0014284,0.03875,0,0
-0.0019341,8.4465e-006,0,0.00024656,0.039375,0,0
-0.0019633,8.0194e-006,0,0.0019665,0.04,0,0
-0.0019909,7.5811e-006,0,0.0037291,0.040625,0,0
-0.0020169,7.1322e-006,0,0.0055322,0.04125,0,0
-0.0020414,6.6733e-006,0,0.0073734,0.041875,0,0
-0.0020641,6.205e-006,0,0.0092504,0.0425,0,0
-0.0020853,5.728e-006,0,0.011161,0.043125,0,0
-0.0021047,5.2428e-006,0,0.013102,0.04375,0,0
-0.0021223,4.7501e-006,0,0.015071,0.044375,0,0
-0.0021382,4.2505e-006,0,0.017067,0.045,0,0
-0.0021524,3.7447e-006,0,0.019085,0.045625,0,0
-0.0021647,3.2333e-006,0,0.021124,0.04625,0,0
-0.0021752,2.7169e-006,0,0.023181,0.046875,0,0
-0.0021839,2.1962e-006,0,0.025254,0.0475,0,0
-0.0021907,1.6719e-006,0,0.027339,0.048125,0,0
-0.0021957,1.1446e-006,0,0.029434,0.04875,0,0
-0.0021988,6.1505e-007,0,0.031536,0.049375,0,0
-0.0022,8.3851e-008,0,0.033642,0.05,0,0
-0.0021993,-4.4829e-007,0,0.03575,0.050625,0,0
-0.0021967,-9.8067e-007,0,0.037857,0.05125,0,0
-0.0021923,-1.5126e-006,0,0.03996,0.051875,0,0
-0.0021859,-2.0433e-006,0,0.042056,0.0525,0,0
-0.0021777,-2.5722e-006,0,0.044142,0.053125,0,0
-0.0021676,-3.0985e-006,0,0.046216,0.05375,0,0
-0.0021557,-3.6215e-006,0,0.048275,0.054375,0,0
-0.0021419,-4.1404e-006,0,0.050315,0.055,0,0
-0.0021263,-4.6545e-006,0,0.052335,0.055625,0,0
-0.0021089,-5.1631e-006,0,0.054331,0.05625,0,0
-0.0020897,-5.6653e-006,0,0.056301,0.056875,0,0
-0.0020688,-6.1606e-006,0,0.058242,0.0575,0,0
-0.0020461,-6.648e-006,0,0.060151,0.058125,0,0
-0.0020216,-7.1269e-006,0,0.062025,0.05875,0,0
-0.0019956,-7.5964e-006,0,0.063863,0.059375,0,0
-0.0019678,-8.0558e-006,0,0.06566,0.06,0,0
-0.0019385,-8.5043e-006,0,0.067415,0.060625,0,0
-0.0019076,-8.9412e-006,0,0.069126,0.06125,0,0
-0.0018752,-9.3656e-006,0,0.070789,0.061875,0,0
-0.0018413,-9.7768e-006,0,0.072402,0.0625,0,0
-0.001806,-1.0174e-005,0,0.073963,0.063125,0,0
-0.0017693,-1.0556e-005,0,0.075469,0.06375,0,0
-0.0017313,-1.0923e-005,0,0.076919,0.064375,0,0
-0.001692,-1.1274e-005,0,0.07831,0.065,0,0
-0.0016516,-1.1607e-005,0,0.07964,0.065625,0,0
-0.0016099,-1.1923e-005,0,0.080907,0.06625,0,0
-0.0015672,-1.222e-005,0,0.08211,0.066875,0,0
-0.0015235,-1.2498e-005,0,0.083245,0.0675,0,0
-0.0014789,-1.2755e-005,0,0.084313,0.068125,0,0
-0.0014334,-1.2992e-005,0,0.085311,0.06875,0,0
-0.001387,-1.3207e-005,0,0.086237,0.069375,0,0
-0.00134,-1.34e-005,0,0.087091,0.07,0,0
-0.0012923,-1.357e-005,0,0.08787,0.070625,0,0
-0.0012441,-1.3716e-005,0,0.088575,0.07125,0,0
-0.0011954,-1.3838e-005,0,0.089203,0.071875,0,0
-0.0011463,-1.3935e-005,0,0.089755,0.0725,0,0
-0.001097,-1.4007e-005,0,0.090229,0.073125,0,0
-0.0010474,-1.4052e-005,0,0.090626,0.07375,0,0
-0.00099771,-1.4071e-005,0,0.090944,0.074375,0,0
-0.00094801,-1.4062e-005,0,0.091183,0.075,0,0
-0.00089838,-1.4025e-005,0,0.091344,0.075625,0,0
-0.00084893,-1.396e-005,0,0.091427,0.07625,0,0
-0.00079977,-1.3866e-005,0,0.091431,0.076875,0,0
-0.00075098,-1.3742e-005,0,0.091359,0.0775,0,0
-0.00070268,-1.3589e-005,0,0.09121,0.078125,0,0
-0.00065496,-1.3406e-005,0,0.090985,0.07875,0,0
-0.00060794,-1.3192e-005,0,0.090687,0.079375,0,0
-0.00056171,-1.2947e-005,0,0.090315,0.08,0,0
-0.00051639,-1.2671e-005,0,0.089873,0.080625,0,0
-0.00047209,-1.2364e-005,0,0.089361,0.08125,0,0
-0.0004289,-1.2025e-005,0,0.088783,0.081875,0,0
-0.00038695,-1.1654e-005,0,0.088141,0.0825,0,0
-0.00034633,-1.1252e-005,0,0.087437,0.083125,0,0
-0.00030716,-1.0818e-005,0,0.086676,0.08375,0,0
-0.00026954,-1.0352e-005,0,0.085859,0.084375,0,0
-0.00023358,-9.8549e-006,0,0.084992,0.085,0,0
-0.00019938,-9.3263e-006,0,0.084079,0.085625,0,0
-0.00016705,-8.7669e-006,0,0.083123,0.08625,0,0
-0.00013668,-8.1772e-006,0,0.082131,0.086875,0,0
-0.00010838,-7.5579e-006,0,0.081107,0.0875,0,0
-8.2242e-005,-6.9097e-006,0,0.080058,0.088125,0,0
-5.8348e-005,-6.2337e-006,0,0.078989,0.08875,0,0
-3.6785e-005,-5.5316e-006,0,0.077909,0.089375,0,0
-1.7629e-005,-4.8051e-006,0,0.076824,0.09,0,0
-9.4644e-007,-4.0568e-006,0,0.075742,0.090625,0,0
1.3205e-005,-3.2895e-006,0,0.074673,0.09125,0,0
2.4784e-005,-2.507e-006,0,0.073626,0.091875,0,0
3.3765e-005,-1.7144e-006,0,0.072611,0.0925,0,0
4.0145e-005,-9.1859e-007,0,0.071639,0.093125,0,0
4.3949e-005,-1.2875e-007,0,0.070722,0.09375,0,0
4.524e-005,6.4264e-007,0,0.069874,0.094375,0,0
4.4128e-005,1.378e-006,0,0.069107,0.095,0,0
4.079e-005,2.0516e-006,0,0.068436,0.095625,0,0
3.5494e-005,2.6249e-006,0,0.067875,0.09625,0,0
2.8633e-005,3.0394e-006,0,0.067438,0.096875,0,0
2.0777e-005,3.2073e-006,0,0.067136,0.0975,0,0
1.2732e-005,2.9979e-006,0,0.066975,0.098125,0,0
5.7139e-006,2.2374e-006,0,0.06695,0.09875,0,0
1.384e-006,9.0831e-007,0,0.067028,0.099375,0,0
1.2258e-007,1.2122e-007,0,0.067085,0.1,0,0
9.8261e-007,-1.5345e-006,0,-5.4066e-005,0,0.000625,0
3.5505e-006,-3.5673e-006,0,2.0405e-006,0.000625,0.000625,0
1.1116e-005,-6.8623e-006,0,6.6429e-005,0.00125,0.000625,0
2.2138e-005,-8.5464e-006,0,1.7508e-005,0.001875,0.000625,0
3.4125e-005,-8.7574e-006,0,-0.00016351,0.0025,0.000625,0
4.5253e-005,-7.8863e-006,0,-0.00047635,0.003125,0.000625,0
5.4236e-005,-6.2525e-006,0,-0.00091519,0.00375,0.000625,0
6.0124e-005,-4.0926e-006,0,-0.0014693,0.004375,0.000625,0
6.2233e-005,-1.579e-006,0,-0.0021254,0.005,0.000625,0
6.0087e-005,1.1641e-006,0,-0.0028698,0.005625,0.000625,0
5.3368e-005,4.0481e-006,0,-0.0036891,0.00625,0.000625,0
4.1877e-005,7.0088e-006,0,-0.0045703,0.006875,0.000625,0
2.5504e-005,9.9983e-006,0,-0.005501,0.0075,0.000625,0
4.2123e-006,1.298e-005,0,-0.0064696,0.008125,0.000625,0
-2.1981e-005,1.5927e-005,0,-0.0074655,0.00875,0.000625,0
-5.3018e-005,1.8817e-005,0,-0.0084787,0.009375,0.000625,0
-8.8804e-005,2.1634e-005,0,-0.0095003,0.01,0.000625,0
-0.00012922,2.4365e-005,0,-0.010522,0.010625,0.000625,0
-0.00017413,2.7e-005,0,-0.011535,0.01125,0.000625,0
-0.00022337,2.9533e-005,0,-0.012534,0.011875,0.000625,0
-0.00027678,3.1955e-005,0,-0.013511,0.0125,0.000625,0
-0.00033417,3.4265e-005,0,-0.014461,0.013125,0.000625,0
-0.00039535,3.6456e-005,0,-0.015378,0.01375,0.000625,0
-0.00046014,3.8529e-005,0,-0.016257,0.014375,0.000625,0
-0.00052832,4.048e-005,0,-0.017093,0.015,0.000625,0
-0.00059971,4.2309e-005,0,-0.017883,0.015625,0.000625,0
-0.0006741,4.4015e-005,0,-0.018623,0.01625,0.000625,0
-0.00075128,4.5598e-005,0,-0.019309,0.016875,0.000625,0
-0.00083104,4.7059e-005,0,-0.019938,0.0175,0.000625,0
-0.00091319,4.8397e-005,0,-0.020508,0.018125,0.000625,0
-0.0009975,4.9614e-005,0,-0.021016,0.01875,0.000625,0
-0.0010838,5.0712e-005,0,-0.02146,0.019375,0.000625,0
-0.0011719,5.169e-005,0,-0.021839,0.02,0.000625,0
-0.0012615,5.2551e-005,0,-0.022149,0.020625,0.000625,0
-0.0013525,5.3297e-005,0,-0.022391,0.02125,0.000625,0
-0.0014447,5.3928e-005,0,-0.022562,0.021875,0.000625,0
-0.0015378,5.4448e-005,0,-0.022662,0.0225,0.000625,0
-0.0016318,5.4856e-005,0,-0.022691,0.023125,0.000625,0
-0.0017263,5.5157e-005,0,-0.022647,0.02375,0.000625,0
-0.0018213,5.5351e-005,0,-0.02253,0.024375,0.000625,0
-0.0019165,5.5441e-005,0,-0.02234,0.025,0.000625,0
-0.0020118,5.5429e-005,0,-0.022077,0.025625,0.000625,0
-0.002107,5.5317e-005,0,-0.02174,0.02625,0.000625,0
-0.0022019,5.5107e-005,0,-0.021331,0.026875,0.000625,0
-0.0022964,5.4802e-005,0,-0.020849,0.0275,0.000625,0
-0.0023903,5.4404e-005,0,-0.020295,0.028125,0.000625,0
-0.0024834,5.3915e-005,0,-0.019669,0.02875,0.000625,0
-0.0025756,5.3337e-005,0,-0.018973,0.029375,0.000625,0
-0.0026667,5.2673e-005,0,-0.018207,0.03,0.000625,0
-0.0027566,5.1925e-005,0,-0.017372,0.030625,0.000625,0
-0.0028452,5.1096e-005,0,-0.01647,0.03125,0.000625,0
-0.0029323,5.0187e-005,0,-0.0155,0.031875,0.000625,0
-0.0030177,4.9202e-005,0,-0.014465,0.0325,0.000625,0
-0.0031014,4.8142e-005,0,-0.013366,0.033125,0.000625,0
-0.0031832,4.7011e-005,0,-0.012205,0.03375,0.000625,0
-0.003263,4.5809e-005,0,-0.010982,0.034375,0.000625,0
-0.0033407,4.4541e-005,0,-0.0096995,0.035,0.000625,0
-0.0034161,4.3207e-005,0,-0.0083594,0.035625,0.000625,0
-0.0034892,4.1811e-005,0,-0.0069632,0.03625,0.000625,0
-0.0035598,4.0355e-005,0,-0.0055127,0.036875,0.000625,0
-0.0036279,3.8842e-005,0,-0.0040098,0.0375,0.000625,0
-0.0036934,3.7273e-005,0,-0.0024566,0.038125,0.000625,0
-0.0037561,3.5651e-005,0,-0.00085487,0.03875,0.000625,0
-0.0038159,3.3979e-005,0,0.00079314,0.039375,0.000625,0
-0.0038729,3.226e-005,0,0.0024853,0.04,0.000625,0
-0.0039268,3.0495e-005,0,0.0042196,0.040625,0.000625,0
-0.0039777,2.8687e-005,0,0.0059935,0.04125,0.000625,0
-0.0040254,2.6838e-005,0,0.007805,0.041875,0.000625,0
-0.0040699,2.4952e-005,0,0.0096516,0.0425,0.000625,0
-0.0041112,2.3031e-005,0,0.011531,0.043125,0.000625,0
-0.0041491,2.1076e-005,0,0.013441,0.04375,0.000625,0
-0.0041836,1.9091e-005,0,0.015378,0.044375,0.000625,0
-0.0042147,1.7079e-005,0,0.017341,0.045,0.000625,0
-0.0042423,1.5041e-005,0,0.019327,0.045625,0.000625,0
-0.0042663,1.2981e-005,0,0.021333,0.04625,0.000625,0
-0.0042868,1.0901e-005,0,0.023356,0.046875,0.000625,0
-0.0043038,8.8043e-006,0,0.025395,0.0475,0.000625,0
-0.0043171,6.6927e-006,0,0.027446,0.048125,0.000625,0
-0.0043267,4.5694e-006,0,0.029507,0.04875,0.000625,0
-0.0043327,2.437e-006,0,0.031574,0.049375,0.000625,0
-0.004335,2.9827e-007,0,0.033646,0.05,0.000625,0
-0.0043336,-1.8439e-006,0,0.03572,0.050625,0.000625,0
-0.0043286,-3.9868e-006,0,0.037792,0.05125,0.000625,0
-0.0043199,-6.1275e-006,0,0.03986,0.051875,0.000625,0
-0.0043075,-8.2633e-006,0,0.041922,0.0525,0.000625,0
-0.0042914,-1.0391e-005,0,0.043974,0.053125,0.000625,0
-0.0042717,-1.2508e-005,0,0.046014,0.05375,0.000625,0
-0.0042483,-1.4611e-005,0,0.048039,0.054375,0.000625,0
-0.0042213,-1.6698e-005,0,0.050046,0.055,0.000625,0
-0.0041908,-1.8765e-005,0,0.052033,0.055625,0.000625,0
-0.0041568,-2.0809e-005,0,0.053996,0.05625,0.000625,0
-0.0041192,-2.2827e-005,0,0.055933,0.056875,0.000625,0
-0.0040782,-2.4817e-005,0,0.057842,0.0575,0.000625,0
-0.0040339,-2.6775e-005,0,0.05972,0.058125,0.000625,0
-0.0039861,-2.8697e-005,0,0.061563,0.05875,0.000625,0
-0.0039352,-3.0582e-005,0,0.06337,0.059375,0.000625,0
-0.003881,-3.2426e-005,0,0.065138,0.06,0.000625,0
-0.0038237,-3.4226e-005,0,0.066865,0.060625,0.000625,0
-0.0037633,-3.5978e-005,0,0.068547,0.06125,0.000625,0
-0.0037,-3.768e-005,0,0.070182,0.061875,0.000625,0
-0.0036338,-3.9328e-005,0,0.071769,0.0625,0.000625,0
-0.0035648,-4.092e-005,0,0.073305,0.063125,0.000625,0
-0.0034931,-4.2452e-005,0,0.074786,0.06375,0.000625,0
-0.0034189,-4.3921e-005,0,0.076213,0.064375,0.000625,0
-0.0033422,-4.5325e-005,0,0.077581,0.065,0.000625,0
-0.0032631,-4.6659e-005,0,0.07889,0.065625,0.000625,0
-0.0031818,-4.7922e-005,0,0.080137,0.06625,0.000625,0
-0.0030985,-4.9109e-005,0,0.081321,0.066875,0.000625,0
-0.0030131,-5.0219e-005,0,0.082439,0.0675,0.000625,0
-0.0029259,-5.1248e-005,0,0.08349,0.068125,0.000625,0
-0.0028371,-5.2193e-005,0,0.084472,0.06875,0.000625,0
-0.0027466,-5.3051e-005,0,0.085385,0.069375,0.000625,0
-0.0026548,-5.3821e-005,0,0.086226,0.07,0.000625,0
-0.0025618,-5.4498e-005,0,0.086995,0.070625,0.000625,0
-0.0024676,-5.5081e-005,0,0.08769,0.07125,0.000625,0
-0.0023726,-5.5566e-005,0,0.088311,0.071875,0.000625,0
-0.0022768,-5.5952e-005,0,0.088857,0.0725,0.000625,0
-0.0021804,-5.6235e-005,0,0.089327,0.073125,0.000625,0
-0.0020837,-5.6414e-005,0,0.08972,0.07375,0.000625,0
-0.0019867,-5.6487e-005,0,0.090037,0.074375,0.000625,0
-0.0018897,-5.645e-005,0,0.090277,0.075,0.000625,0
-0.0017929,-5.6303e-005,0,0.09044,0.075625,0.000625,0
-0.0016964,-5.6042e-005,0,0.090527,0.07625,0.000625,0
-0.0016004,-5.5668e-005,0,0.090538,0.076875,0.000625,0
-0.0015052,-5.5177e-005,0,0.090473,0.0775,0.000625,0
-0.0014109,-5.4568e-005,0,0.090334,0.078125,0.000625,0
-0.0013178,-5.384e-005,0,0.090121,0.07875,0.000625,0
-0.0012259,-5.2992e-005,0,0.089836,0.079375,0.000625,0
-0.0011357,-5.2023e-005,0,0.08948,0.08,0.000625,0
-0.0010472,-5.0932e-005,0,0.089054,0.080625,0.000625,0
-0.00096064,-4.9718e-005,0,0.088562,0.08125,0.000625,0
-0.00087626,-4.8381e-005,0,0.088005,0.081875,0.000625,0
-0.00079425,-4.6921e-005,0,0.087386,0.0825,0.000625,0
-0.00071483,-4.5339e-005,0,0.086707,0.083125,0.000625,0
-0.00063819,-4.3635e-005,0,0.085972,0.08375,0.000625,0
-0.00056454,-4.1809e-005,0,0.085185,0.084375,0.000625,0
-0.00049409,-3.9863e-005,0,0.084348,0.085,0.000625,0
-0.00042703,-3.7799e-005,0,0.083467,0.085625,0.000625,0
-0.00036354,-3.562e-005,0,0.082545,0.08625,0.000625,0
-0.00030384,-3.3327e-005,0,0.081588,0.086875,0.000625,0
-0.00024808,-3.0927e-005,0,0.080602,0.0875,0.000625,0
-0.00019645,-2.8422e-005,0,0.079591,0.088125,0.000625,0
-0.00014911,-2.5819e-005,0,0.078563,0.08875,0.000625,0
-0.00010621,-2.3126e-005,0,0.077523,0.089375,0.000625,0
-6.7875e-005,-2.0351e-005,0,0.07648,0.09,0.000625,0
-3.4233e-005,-1.7506e-005,0,0.075442,0.090625,0.000625,0
-5.3724e-006,-1.4606e-005,0,0.074416,0.09125,0.000625,0
1.8644e-005,-1.1668e-005,0,0.073413,0.091875,0.000625,0
3.7787e-005,-8.7141e-006,0,0.072442,0.0925,0.000625,0
5.2074e-005,-5.7736e-006,0,0.071513,0.093125,0.000625,0
6.1577e-005,-2.8842e-006,0,0.070638,0.09375,0.000625,0
6.6441e-005,-9.4837e-008,0,0.069829,0.094375,0.000625,0
6.69e-005,2.5292e-006,0,0.069099,0.095,0.000625,0
6.331e-005,4.8996e-006,0,0.06846,0.095625,0.000625,0
5.6179e-005,6.8945e-006,0,0.067925,0.09625,0.000625,0
4.6223e-005,8.345e-006,0,0.067507,0.096875,0.000625,0
3.4415e-005,9.0209e-006,0,0.067214,0.0975,0.000625,0
2.2044e-005,8.6161e-006,0,0.06705,0.098125,0.000625,0
1.0909e-005,6.7699e-006,0,0.067015,0.09875,0.000625,0
3.4127e-006,3.41e-006,0,0.067086,0.099375,0.000625,0
9.0943e-007,1.3803e-006,0,0.067143,0.1,0.000625,0
2.304e-006,-5.9788e-006,0,-0.00012371,0,0.00125,0
6.8537e-006,-1.1133e-005,0,-6.1627e-005,0.000625,0.00125,0
1.9261e-005,-1.9268e-005,0,2.5276e-006,0.00125,0.00125,0
3.6123e-005,-2.3094e-005,0,-5.616e-005,0.001875,0.00125,0
5.3672e-005,-2.308e-005,0,-0.0002354,0.0025,0.00125,0
6.9161e-005,-2.0073e-005,0,-0.000529,0.003125,0.00125,0
8.0543e-005,-1.4831e-005,0,-0.00093288,0.00375,0.00125,0
8.6212e-005,-7.9645e-006,0,-0.0014392,0.004375,0.00125,0
8.4951e-005,5.4068e-008,0,-0.0020376,0.005,0.00125,0
7.5875e-005,8.8623e-006,0,-0.0027168,0.005625,0.00125,0
5.8367e-005,1.8186e-005,0,-0.0034654,0.00625,0.00125,0
3.2015e-005,2.7815e-005,0,-0.0042722,0.006875,0.00125,0
-3.4244e-006,3.7591e-005,0,-0.0051262,0.0075,0.00125,0
-4.8063e-005,4.7388e-005,0,-0.0060172,0.008125,0.00125,0
-0.00010191,5.7111e-005,0,-0.0069352,0.00875,0.00125,0
-0.00016487,6.6682e-005,0,-0.0078712,0.009375,0.00125,0
-0.00023682,7.6041e-005,0,-0.0088167,0.01,0.00125,0
-0.00031754,8.5142e-005,0,-0.0097636,0.010625,0.00125,0
-0.0004068,9.3946e-005,0,-0.010705,0.01125,0.00125,0
-0.00050432,0.00010242,0,-0.011633,0.011875,0.00125,0
-0.00060978,0.00011055,0,-0.012543,0.0125,0.00125,0
-0.00072286,0.00011832,0,-0.013428,0.013125,0.00125,0
-0.00084322,0.0001257,0,-0.014283,0.01375,0.00125,0
-0.00097048,0.00013269,0,-0.015104,0.014375,0.00125,0
-0.0011043,0.00013928,0,-0.015885,0.015,0.00125,0
-0.0012442,0.00014546,0,-0.016623,0.015625,0.00125,0
-0.00139,0.00015124,0,-0.017314,0.01625,0.00125,0
-0.0015411,0.0001566,0,-0.017954,0.016875,0.00125,0
-0.0016972,0.00016156,0,-0.018542,0.0175,0.00125,0
-0.0018579,0.0001661,0,-0.019073,0.018125,0.00125,0
-0.0020228,0.00017024,0,-0.019546,0.01875,0.00125,0
-0.0021915,0.00017397,0,-0.019958,0.019375,0.00125,0
-0.0023637,0.0001773,0,-0.020308,0.02,0.00125,0
-0.0025389,0.00018024,0,-0.020593,0.020625,0.00125,0
-0.0027167,0.00018278,0,-0.020813,0.02125,0.00125,0
-0.0028968,0.00018494,0,-0.020966,0.021875,0.00125,0
-0.0030789,0.00018671,0,-0.021051,0.0225,0.00125,0
-0.0032625,0.00018811,0,-0.021067,0.023125,0.00125,0
-0.0034472,0.00018913,0,-0.021014,0.02375,0.00125,0
-0.0036328,0.0001898,0,-0.020892,0.024375,0.00125,0
-0.0038189,0.00019011,0,-0.020699,0.025,0.00125,0
-0.004005,0.00019007,0,-0.020436,0.025625,0.00125,0
-0.004191,0.00018969,0,-0.020103,0.02625,0.00125,0
-0.0043765,0.00018898,0,-0.019699,0.026875,0.00125,0
-0.0045611,0.00018794,0,-0.019226,0.0275,0.00125,0
-0.0047445,0.00018657,0,-0.018684,0.028125,0.00125,0
-0.0049264,0.0001849,0,-0.018073,0.02875,0.00125,0
-0.0051065,0.00018293,0,-0.017394,0.029375,0.00125,0
-0.0052846,0.00018065,0,-0.016647,0.03,0.00125,0
-0.0054603,0.00017809,0,-0.015834,0.030625,0.00125,0
-0.0056334,0.00017525,0,-0.014956,0.03125,0.00125,0
-0.0058035,0.00017214,0,-0.014013,0.031875,0.00125,0
-0.0059705,0.00016877,0,-0.013007,0.0325,0.00125,0
-0.006134,0.00016514,0,-0.01194,0.033125,0.00125,0
-0.0062939,0.00016126,0,-0.010811,0.03375,0.00125,0
-0.0064498,0.00015714,0,-0.0096242,0.034375,0.00125,0
-0.0066016,0.00015279,0,-0.0083795,0.035,0.00125,0
-0.0067491,0.00014821,0,-0.0070788,0.035625,0.00125,0
-0.0068919,0.00014343,0,-0.005724,0.03625,0.00125,0
-0.00703,0.00013843,0,-0.0043166,0.036875,0.00125,0
-0.007163,0.00013324,0,-0.0028587,0.0375,0.00125,0
-0.0072909,0.00012786,0,-0.0013519,0.038125,0.00125,0
-0.0074134,0.00012229,0,0.00020168,0.03875,0.00125,0
-0.0075304,0.00011656,0,0.0018001,0.039375,0.00125,0
-0.0076417,0.00011065,0,0.0034413,0.04,0.00125,0
-0.0077471,0.0001046,0,0.0051231,0.040625,0.00125,0
-0.0078465,9.839e-005,0,0.0068434,0.04125,0.00125,0
-0.0079397,9.2046e-005,0,0.0086,0.041875,0.00125,0
-0.0080267,8.5571e-005,0,0.010391,0.0425,0.00125,0
-0.0081073,7.8975e-005,0,0.012213,0.043125,0.00125,0
-0.0081814,7.2266e-005,0,0.014064,0.04375,0.00125,0
-0.0082488,6.5453e-005,0,0.015943,0.044375,0.00125,0
-0.0083095,5.8545e-005,0,0.017846,0.045,0.00125,0
-0.0083633,5.1551e-005,0,0.019771,0.045625,0.00125,0
-0.0084103,4.4479e-005,0,0.021716,0.04625,0.00125,0
-0.0084503,3.734e-005,0,0.023678,0.046875,0.00125,0
-0.0084833,3.0143e-005,0,0.025654,0.0475,0.00125,0
-0.0085093,2.2895e-005,0,0.027643,0.048125,0.00125,0
-0.0085281,1.5608e-005,0,0.02964,0.04875,0.00125,0
-0.0085397,8.2898e-006,0,0.031645,0.049375,0.00125,0
-0.0085442,9.5062e-007,0,0.033653,0.05,0.00125,0
-0.0085414,-6.4001e-006,0,0.035663,0.050625,0.00125,0
-0.0085315,-1.3753e-005,0,0.037672,0.05125,0.00125,0
-0.0085144,-2.1097e-005,0,0.039677,0.051875,0.00125,0
-0.00849,-2.8424e-005,0,0.041675,0.0525,0.00125,0
-0.0084585,-3.5723e-005,0,0.043664,0.053125,0.00125,0
-0.0084199,-4.2984e-005,0,0.045641,0.05375,0.00125,0
-0.0083742,-5.0198e-005,0,0.047604,0.054375,0.00125,0
-0.0083215,-5.7353e-005,0,0.049549,0.055,0.00125,0
-0.0082618,-6.444e-005,0,0.051475,0.055625,0.00125,0
-0.0081952,-7.1448e-005,0,0.053378,0.05625,0.00125,0
