"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
6.0143e-005,-6.0639e-005,-4.6211e-007,1.6281e-005,0,0,0
0.00010789,-5.8881e-005,1.2903e-005,-0.00057076,0.0025,0,0
0.00015638,-3.2293e-005,5.738e-005,-0.0025261,0.005,0,0
8.199e-005,2.1961e-005,0.00013032,-0.0057346,0.0075,0,0
-0.00014816,7.8842e-005,0.00021704,-0.00955,0.01,0,0
-0.00052984,0.00012945,0.00030426,-0.013388,0.0125,0,0
-0.0010426,0.00017078,0.00038229,-0.016821,0.015,0,0
-0.0016606,0.0002022,0.0004442,-0.019545,0.0175,0,0
-0.0023569,0.00022404,0.00048521,-0.02135,0.02,0,0
-0.0031047,0.00023695,0.00050229,-0.022101,0.0225,0,0
-0.0038784,0.0002417,0.00049378,-0.021726,0.025,0,0
-0.0046543,0.00023907,0.00045914,-0.020202,0.0275,0,0
-0.0054104,0.00022982,0.00039874,-0.017544,0.03,0,0
-0.0061271,0.0002147,0.00031366,-0.013801,0.0325,0,0
-0.0067865,0.00019441,0.00020563,-0.0090476,0.035,0,0
-0.0073732,0.00016965,7.685e-005,-0.0033814,0.0375,0,0
-0.0078737,0.00014109,-7.0023e-005,0.003081,0.04,0,0
-0.0082767,0.0001094,-0.00023199,0.010207,0.0425,0,0
-0.0085733,7.5261e-005,-0.00040573,0.017852,0.045,0,0
-0.0087566,3.9358e-005,-0.00058771,0.025859,0.0475,0,0
-0.0088222,2.401e-006,-0.00077418,0.034064,0.05,0,0
-0.0087681,-3.487e-005,-0.00096127,0.042296,0.0525,0,0
-0.0085946,-7.1683e-005,-0.001145,0.050381,0.055,0,0
-0.0083047,-0.00010723,-0.0013215,0.058147,0.0575,0,0
-0.0079041,-0.00014066,-0.0014868,0.065421,0.06,0,0
-0.0074011,-0.00017111,-0.0016373,0.072042,0.0625,0,0
-0.0068071,-0.00019768,-0.0017695,0.077857,0.065,0,0
-0.0061358,-0.00021947,-0.0018803,0.082731,0.0675,0,0
-0.005404,-0.00023559,-0.0019671,0.086551,0.07,0,0
-0.0046311,-0.00024517,-0.0020279,0.089229,0.0725,0,0
-0.0038388,-0.00024737,-0.0020616,0.090712,0.075,0,0
-0.0030509,-0.00024143,-0.0020679,0.090988,0.0775,0,0
-0.0022933,-0.00022666,-0.0020475,0.09009,0.08,0,0
-0.001593,-0.00020251,-0.0020025,0.088109,0.0825,0,0
-0.0009775,-0.00016864,-0.0019364,0.085203,0.085,0,0
-0.00047368,-0.00012513,-0.0018547,0.081607,0.0875,0,0
-0.00010594,-7.3125e-005,-0.0017648,0.077652,0.09,0,0
0.0001079,-1.6134e-005,-0.0016769,0.073782,0.0925,0,0
0.00016753,3.6482e-005,-0.0016042,0.070585,0.095,0,0
0.00011024,5.9939e-005,-0.0014419,0.068683,0.0975,0,0
6.0107e-005,5.9872e-005,-0.0013102,0.068128,0.1,0,0
5.9264e-005,-0.00010901,-1.4022e-005,0.00061395,0,0.0025,0
8.6533e-005,-8.6129e-005,-6.4269e-007,2.4405e-005,0.0025,0.0025,0
5.1407e-005,1.2003e-005,4.3665e-005,-0.0018026,0.005,0.0025,0
-0.00019716,0.00017546,0.00011528,-0.0046718,0.0075,0.0025,0
-0.00069889,0.00034827,0.0001995,-0.0080505,0.01,0.0025,0
-0.0014486,0.00050642,0.00028409,-0.011445,0.0125,0.0025,0
-0.0024173,0.00063931,0.00035971,-0.014479,0.015,0.0025,0
-0.0035652,0.00074281,0.00041943,-0.016877,0.0175,0.0025,0
-0.0048478,0.0008161,0.00045835,-0.018442,0.02,0.0025,0
-0.0062199,0.00085995,0.00047323,-0.019046,0.0225,0.0025,0
-0.007637,0.00087596,0.00046224,-0.018616,0.025,0.0025,0
-0.009057,0.00086616,0.00042468,-0.017125,0.0275,0.0025,0
-0.010441,0.00083278,0.00036079,-0.014583,0.03,0.0025,0
-0.011752,0.00077816,0.0002716,-0.011032,0.0325,0.0025,0
-0.012958,0.00070472,0.00015879,-0.0065388,0.035,0.0025,0
-0.014031,0.00061486,2.4587e-005,-0.0011926,0.0375,0.0025,0
-0.014947,0.00051105,-0.0001283,0.004899,0.04,0.0025,0
-0.015683,0.00039575,-0.0002968,0.011613,0.0425,0.0025,0
-0.016225,0.0002715,-0.00047749,0.018813,0.045,0.0025,0
-0.016559,0.00014088,-0.0006667,0.026352,0.0475,0.0025,0
-0.016677,6.566e-006,-0.00086055,0.034077,0.05,0.0025,0
-0.016576,-0.00012868,-0.001055,0.041826,0.0525,0.0025,0
-0.016257,-0.000262,-0.001246,0.049437,0.055,0.0025,0
-0.015725,-0.00039041,-0.0014295,0.056747,0.0575,0.0025,0
-0.014991,-0.00051086,-0.0016014,0.063596,0.06,0.0025,0
-0.014071,-0.00062022,-0.0017579,0.069833,0.0625,0.0025,0
-0.012985,-0.00071535,-0.0018955,0.075316,0.065,0.0025,0
-0.011759,-0.00079313,-0.0020111,0.07992,0.0675,0.0025,0
-0.010423,-0.00085053,-0.002102,0.083542,0.07,0.0025,0
-0.0090118,-0.00088469,-0.0021664,0.086103,0.0725,0.0025,0
-0.0075653,-0.00089301,-0.0022031,0.087558,0.075,0.0025,0
-0.0061256,-0.00087327,-0.0022119,0.087899,0.0775,0.0025,0
-0.004738,-0.00082377,-0.0021937,0.087163,0.08,0.0025,0
-0.0034491,-0.00074356,-0.0021508,0.085439,0.0825,0.0025,0
-0.0023055,-0.00063279,-0.002087,0.082877,0.085,0.0025,0
-0.0013512,-0.0004935,-0.0020077,0.079695,0.0875,0.0025,0
-0.00062396,-0.00033114,-0.0019204,0.076193,0.09,0.0025,0
-0.0001488,-0.00015766,-0.0018348,0.072761,0.0925,0.0025,0
7.4834e-005,1.9195e-006,-0.0017634,0.0699,0.095,0.0025,0
9.3408e-005,9.2154e-005,-0.0015748,0.068128,0.0975,0.0025,0
6.0823e-005,0.00011031,-0.0014167,0.067574,0.1,0.0025,0
3.5074e-005,-0.00016034,-5.8864e-005,0.0025886,0,0.005,0
-7.4155e-006,-5.2821e-005,-4.5141e-005,0.0018594,0.0025,0.005,0
-0.00027085,0.00027639,-4.6001e-007,1.5827e-005,0.005,0.005,0
-0.0009222,0.00075216,6.8039e-005,-0.0024499,0.0075,0.005,0
-0.0019964,0.0012528,0.00014493,-0.0052179,0.01,0.005,0
-0.0034817,0.001717,0.00022104,-0.0079576,0.0125,0.005,0
-0.0053343,0.002113,0.00028842,-0.010383,0.015,0.005,0
-0.0074904,0.0024253,0.00034089,-0.012272,0.0175,0.005,0
-0.0098766,0.0026484,0.00037385,-0.013459,0.02,0.005,0
-0.012416,0.0027822,0.00038415,-0.013829,0.0225,0.005,0
-0.01503,0.0028297,0.00036987,-0.013315,0.025,0.005,0
-0.017645,0.0027961,0.00033016,-0.011886,0.0275,0.005,0
-0.02019,0.0026875,0.00026512,-0.0095443,0.03,0.005,0
-0.022601,0.0025109,0.00017559,-0.0063213,0.0325,0.005,0
-0.024818,0.0022735,6.311e-005,-0.002272,0.035,0.005,0
-0.026789,0.0019832,-7.0234e-005,0.0025284,0.0375,0.005,0
-0.02847,0.0016476,-0.00022186,0.0079871,0.04,0.005,0
-0.029822,0.0012749,-0.00038879,0.013996,0.0425,0.005,0
-0.030814,0.00087321,-0.00056769,0.020437,0.045,0.005,0
-0.031425,0.00045113,-0.00075496,0.027179,0.0475,0.005,0
-0.031639,1.7384e-005,-0.0009468,0.034085,0.05,0.005,0
-0.031451,-0.000419,-0.0011392,0.041012,0.0525,0.005,0
-0.030862,-0.00084869,-0.0013282,0.047817,0.055,0.005,0
-0.029883,-0.0012621,-0.0015098,0.054354,0.0575,0.005,0
-0.028534,-0.0016493,-0.0016801,0.060483,0.06,0.005,0
-0.026844,-0.0020005,-0.0018353,0.066069,0.0625,0.005,0
-0.024851,-0.0023056,-0.001972,0.070991,0.065,0.005,0
-0.022601,-0.0025549,-0.0020872,0.075139,0.0675,0.005,0
-0.020149,-0.0027391,-0.0021785,0.078427,0.07,0.005,0
-0.017559,-0.0028495,-0.0022442,0.08079,0.0725,0.005,0
-0.014901,-0.0028785,-0.0022831,0.082192,0.075,0.005,0
-0.01225,-0.0028201,-0.0022954,0.082633,0.0775,0.005,0
-0.0096854,-0.00267,-0.002282,0.082152,0.08,0.005,0
-0.0072891,-0.0024271,-0.0022453,0.08083,0.0825,0.005,0
-0.0051399,-0.0020941,-0.0021889,0.0788,0.085,0.005,0
-0.003311,-0.00168,-0.002118,0.076247,0.0875,0.005,0
-0.0018625,-0.0012035,-0.0020392,0.073411,0.09,0.005,0
-0.00083268,-0.00070015,-0.0019609,0.070592,0.0925,0.005,0
-0.00022447,-0.00023346,-0.0018925,0.068132,0.095,0.005,0
8.1012e-006,7.5544e-005,-0.0016773,0.066354,0.0975,0.005,0
3.9743e-005,0.00017056,-0.0014926,0.065673,0.1,0.005,0
-1.6323e-005,-9.2841e-005,-0.00013299,0.0058511,0,0.0075,0
-0.00016698,0.00019044,-0.00011749,0.0047609,0.0025,0.0075,0
-0.00074389,0.00092588,-6.8097e-005,0.002451,0.005,0.0075,0
-0.0018786,0.0018799,1.8083e-006,-6.5495e-005,0.0075,0.0075,0
-0.003571,0.0028679,7.3854e-005,-0.002659,0.01,0.0075,0
-0.0057928,0.0037854,0.00014259,-0.0051334,0.0125,0.0075,0
-0.0084859,0.0045722,0.00020196,-0.0072707,0.015,0.0075,0
-0.011568,0.0051959,0.00024711,-0.0088959,0.0175,0.0075,0
-0.014945,0.0056422,0.00027437,-0.0098775,0.02,0.0075,0
-0.018514,0.0059082,0.00028115,-0.010121,0.0225,0.0075,0
-0.022174,0.0059978,0.00026582,-0.0095697,0.025,0.0075,0
-0.025826,0.0059198,0.00022766,-0.0081959,0.0275,0.0075,0
-0.029373,0.0056859,0.00016672,-0.0060019,0.03,0.0075,0
-0.032728,0.0053097,8.373e-005,-0.0030143,0.0325,0.0075,0
-0.035811,0.004806,-1.9972e-005,0.00071896,0.035,0.0075,0
-0.03855,0.0041907,-0.00014254,0.0051313,0.0375,0.0075,0
-0.040883,0.0034801,-0.00028167,0.01014,0.04,0.0075,0
-0.042758,0.0026911,-0.0004347,0.015649,0.0425,0.0075,0
-0.044134,0.0018414,-0.00059863,0.021551,0.045,0.0075,0
-0.04498,0.00094876,-0.00077021,0.027727,0.0475,0.0075,0
-0.045275,3.1932e-005,-0.00094597,0.034055,0.05,0.0075,0
-0.045012,-0.00088996,-0.0011223,0.040404,0.0525,0.0075,0
-0.044192,-0.0017972,-0.0012956,0.046643,0.055,0.0075,0
-0.042833,-0.0026695,-0.0014622,0.05264,0.0575,0.0075,0
-0.04096,-0.0034862,-0.0016186,0.058268,0.06,0.0075,0
-0.038614,-0.0042267,-0.0017612,0.063405,0.0625,0.0075,0
-0.035846,-0.0048702,-0.0018872,0.067939,0.065,0.0075,0
-0.032721,-0.0053966,-0.0019937,0.071775,0.0675,0.0075,0
-0.029314,-0.0057871,-0.0020787,0.074832,0.07,0.0075,0
-0.02571,-0.0060241,-0.0021404,0.077053,0.0725,0.0075,0
-0.022003,-0.0060929,-0.002178,0.078407,0.075,0.0075,0
-0.018296,-0.005982,-0.0021915,0.078895,0.0775,0.0075,0
-0.014693,-0.0056844,-0.0021819,0.078549,0.08,0.0075,0
-0.011303,-0.0051996,-0.0021511,0.07744,0.0825,0.0075,0
-0.0082282,-0.0045357,-0.0021022,0.075678,0.085,0.0075,0
-0.0055645,-0.0037132,-0.0020393,0.073415,0.0875,0.0075,0
-0.0033896,-0.0027712,-0.0019679,0.070844,0.09,0.0075,0
-0.0017548,-0.0017763,-0.0018944,0.068198,0.0925,0.0075,0
-0.00067789,-0.00083733,-0.0018247,0.06569,0.095,0.0075,0
-0.00014394,-0.0001392,-0.0016053,0.063466,0.0975,0.0075,0
-8.9168e-006,0.00012023,-0.0014191,0.06244,0.1,0.0075,0
-7.1612e-005,0.000128,-0.0002235,0.0098337,0,0.01,0
-0.00034161,0.00068869,-0.00020461,0.0082597,0.0025,0.01,0
-0.0012624,0.0020084,-0.00014524,0.0052282,0.005,0.01,0
-0.0029158,0.0035796,-6.6505e-005,0.0023939,0.0075,0.01,0
-0.005249,0.0051704,7.9733e-006,-0.00028728,0.01,0.01,0
-0.0082077,0.0066388,7.5973e-005,-0.0027352,0.0125,0.01,0
-0.011716,0.0078965,0.00013292,-0.0047851,0.015,0.01,0
-0.015674,0.008893,0.00017512,-0.0063046,0.0175,0.01,0
-0.019967,0.0096038,0.00019985,-0.0071947,0.02,0.01,0
-0.024476,0.010021,0.00020512,-0.0073843,0.0225,0.01,0
-0.029078,0.01015,0.0001897,-0.0068292,0.025,0.01,0
-0.033653,0.010004,0.00015308,-0.0055108,0.0275,0.01,0
-0.038087,0.0095984,9.5389e-005,-0.003434,0.03,0.01,0
-0.042274,0.0089566,1.7356e-005,-0.00062483,0.0325,0.01,0
-0.046116,0.0081024,-7.9787e-005,0.0028723,0.035,0.01,0
-0.049525,0.0070617,-0.00019435,0.0069964,0.0375,0.01,0
-0.052428,0.0058616,-0.00032422,0.011672,0.04,0.01,0
-0.054759,0.0045305,-0.00046697,0.016811,0.0425,0.01,0
-0.056469,0.0030977,-0.00061985,0.022315,0.045,0.01,0
-0.057519,0.0015935,-0.00077988,0.028076,0.0475,0.01,0
-0.057886,4.9193e-005,-0.00094386,0.033979,0.05,0.01,0
-0.057558,-0.0015031,-0.0011085,0.039905,0.0525,0.01,0
-0.05654,-0.0030302,-0.0012704,0.045734,0.055,0.01,0
-0.054851,-0.0044983,-0.0014261,0.051341,0.0575,0.01,0
-0.052525,-0.0058732,-0.0015725,0.05661,0.06,0.01,0
-0.049609,-0.0071201,-0.0017063,0.061427,0.0625,0.01,0
-0.046167,-0.0082052,-0.0018247,0.065687,0.065,0.01,0
-0.042277,-0.0090953,-0.001925,0.069301,0.0675,0.01,0
-0.038029,-0.0097595,-0.0020054,0.072194,0.07,0.01,0
-0.033528,-0.01017,-0.0020642,0.07431,0.0725,0.01,0
-0.028886,-0.010302,-0.0021005,0.07562,0.075,0.01,0
-0.024227,-0.01014,-0.0021144,0.076117,0.0775,0.01,0
-0.019676,-0.0096723,-0.0021063,0.075828,0.08,0.01,0
-0.015363,-0.0089008,-0.002078,0.074808,0.0825,0.01,0
-0.011411,-0.0078403,-0.0020318,0.073146,0.085,0.01,0
-0.0079347,-0.0065252,-0.0019712,0.070962,0.0875,0.01,0
-0.0050293,-0.0050163,-0.0019002,0.068408,0.09,0.01,0
-0.0027636,-0.0034119,-0.0018241,0.065667,0.0925,0.01,0
-0.0011799,-0.0018615,-0.0017456,0.062842,0.095,0.01,0
-0.00031223,-0.00059979,-0.0015168,0.059916,0.0975,0.01,0
-6.1928e-005,-7.7234e-005,-0.0013278,0.058421,0.1,0.01,0
-0.00012361,0.00050546,-0.00031881,0.014027,0,0.0125,0
-0.00051271,0.0014512,-0.00029578,0.011923,0.0025,0.0125,0
-0.0017812,0.0035402,-0.0002238,0.0080567,0.005,0.0125,0
-0.0039618,0.0058641,-0.00013233,0.0047638,0.0075,0.0125,0
-0.0069413,0.0081604,-5.1286e-005,0.0018461,0.01,0.0125,0
-0.010632,0.010258,1.9911e-005,-0.00071693,0.0125,0.0125,0
-0.014938,0.012045,7.7859e-005,-0.002803,0.015,0.0125,0
-0.019737,0.013455,0.0001199,-0.0043163,0.0175,0.0125,0
-0.024899,0.014453,0.00014413,-0.0051888,0.02,0.0125,0
-0.030286,0.015028,0.00014921,-0.0053715,0.0225,0.0125,0
-0.035757,0.015184,0.00013432,-0.0048354,0.025,0.0125,0
-0.041178,0.014938,9.9214e-005,-0.0035717,0.0275,0.0125,0
-0.046418,0.014315,4.4183e-005,-0.0015906,0.03,0.0125,0
-0.051355,0.013346,-3.0015e-005,0.0010805,0.0325,0.0125,0
-0.055879,0.012064,-0.00012218,0.0043984,0.035,0.0125,0
-0.059889,0.010509,-0.0002307,0.0083052,0.0375,0.0125,0
-0.063299,0.008719,-0.00035363,0.012731,0.04,0.0125,0
-0.066038,0.0067363,-0.00048869,0.017593,0.0425,0.0125,0
-0.068045,0.0046039,-0.00063334,0.0228,0.045,0.0125,0
-0.069279,0.0023667,-0.00078478,0.028252,0.0475,0.0125,0
-0.069711,7.078e-005,-0.00094007,0.033843,0.05,0.0125,0
-0.06933,-0.0022365,-0.0010961,0.039459,0.0525,0.0125,0
-0.06814,-0.0045062,-0.0012497,0.044989,0.055,0.0125,0
-0.066163,-0.0066887,-0.0013977,0.050316,0.0575,0.0125,0
-0.063436,-0.0087336,-0.0015369,0.055328,0.06,0.0125,0
-0.060016,-0.01059,-0.0016644,0.059919,0.0625,0.0125,0
-0.055973,-0.012209,-0.0017775,0.063989,0.065,0.0125,0
-0.051398,-0.013542,-0.0018736,0.067449,0.0675,0.0125,0
-0.046393,-0.014545,-0.0019508,0.070228,0.07,0.0125,0
-0.041076,-0.015176,-0.0020075,0.072269,0.0725,0.0125,0
-0.035577,-0.015403,-0.0020427,0.073538,0.075,0.0125,0
-0.030036,-0.015201,-0.0020563,0.074025,0.0775,0.0125,0
-0.024596,-0.014556,-0.0020484,0.073744,0.08,0.0125,0
-0.019405,-0.013472,-0.0020205,0.072737,0.0825,0.0125,0
-0.014605,-0.011971,-0.0019742,0.071069,0.085,0.0125,0
-0.010329,-0.010101,-0.001912,0.068833,0.0875,0.0125,0
-0.0066927,-0.0079427,-0.0018374,0.066147,0.09,0.0125,0
-0.0037869,-0.0056231,-0.0017543,0.063154,0.0925,0.0125,0
-0.0016848,-0.0033249,-0.0016629,0.059866,0.095,0.0125,0
-0.00047785,-0.0013171,-0.0014222,0.056117,0.0975,0.0125,0
-0.0001119,-0.00042612,-0.0012296,0.054104,0.1,0.0125,0
-0.00017076,0.0010312,-0.00041057,0.018065,0,0.015,0
-0.00067425,0.0024712,-0.00038274,0.015421,0.0025,0.015,0
-0.0022821,0.0055187,-0.00029655,0.010675,0.005,0.015,0
-0.004984,0.0087339,-0.00019001,0.0068403,0.0075,0.015,0
-0.0086044,0.011837,-9.9603e-005,0.0035856,0.01,0.015,0
-0.01302,0.014636,-2.2403e-005,0.00080638,0.0125,0.015,0
-0.018107,0.017002,3.9087e-005,-0.0014072,0.015,0.015,0
-0.023725,0.018855,8.3049e-005,-0.0029898,0.0175,0.015,0
-0.029723,0.020153,0.00010835,-0.0039006,0.02,0.015,0
-0.035946,0.02088,0.0001142,-0.0041114,0.0225,0.015,0
-0.042239,0.021044,0.00010024,-0.0036085,0.025,0.015,0
-0.048452,0.020665,6.649e-005,-0.0023937,0.0275,0.015,0
-0.054441,0.019776,1.3429e-005,-0.00048347,0.03,0.015,0
-0.060071,0.018418,-5.8094e-005,0.0020914,0.0325,0.015,0
-0.065221,0.016636,-0.00014686,0.0052869,0.035,0.015,0
-0.069782,0.014483,-0.00025131,0.0090471,0.0375,0.015,0
-0.073657,0.012011,-0.00036957,0.013305,0.04,0.015,0
-0.076768,0.0092766,-0.00049949,0.017982,0.0425,0.015,0
-0.079049,0.0063394,-0.00063866,0.022992,0.045,0.015,0
-0.080453,0.0032597,-0.00078446,0.028241,0.0475,0.015,0
-0.08095,0.00010033,-0.00093408,0.033627,0.05,0.015,0
-0.080526,-0.0030742,-0.0010846,0.039045,0.0525,0.015,0
-0.079185,-0.0061976,-0.0012329,0.044386,0.055,0.015,0
-0.076951,-0.0092025,-0.0013761,0.049539,0.0575,0.015,0
-0.073867,-0.01202,-0.001511,0.054397,0.06,0.015,0
-0.069991,-0.014583,-0.0016349,0.058856,0.0625,0.015,0
-0.065403,-0.016823,-0.0017449,0.062817,0.065,0.015,0
-0.0602,-0.018676,-0.0018387,0.066194,0.0675,0.015,0
-0.054496,-0.020082,-0.0019142,0.068912,0.07,0.015,0
-0.04842,-0.020986,-0.0019698,0.070912,0.0725,0.015,0
-0.042116,-0.021343,-0.0020043,0.072155,0.075,0.015,0
-0.035737,-0.021121,-0.0020173,0.072622,0.0775,0.015,0
-0.029445,-0.020304,-0.0020088,0.072316,0.08,0.015,0
-0.023402,-0.018893,-0.0019795,0.071264,0.0825,0.015,0
-0.01777,-0.016918,-0.0019309,0.069512,0.085,0.015,0
-0.012702,-0.014438,-0.0018646,0.067126,0.0875,0.015,0
-0.0083382,-0.011554,-0.0017833,0.064199,0.09,0.015,0
-0.0047929,-0.0084139,-0.0016902,0.060847,0.0925,0.015,0
-0.0021749,-0.0052272,-0.0015834,0.057003,0.095,0.015,0
-0.00063472,-0.0022855,-0.0013292,0.05238,0.0975,0.015,0
-0.00015719,-0.00091873,-0.0011326,0.049835,0.1,0.015,0
-0.00021347,0.0016952,-0.00049263,0.021676,0,0.0175,0
-0.00082567,0.0037372,-0.00045912,0.018499,0.0025,0.0175,0
-0.0027607,0.0079321,-0.00035739,0.012866,0.005,0.0175,0
-0.0059717,0.012179,-0.00023451,0.0084423,0.0075,0.0175,0
-0.010223,0.01619,-0.00013295,0.0047862,0.01,0.0175,0
-0.015352,0.019761,-4.7861e-005,0.0017229,0.0125,0.0175,0
-0.021209,0.022751,1.8927e-005,-0.00068145,0.015,0.0175,0
-0.027629,0.025072,6.6274e-005,-0.0023859,0.0175,0.0175,0
-0.034441,0.026674,9.3696e-005,-0.0033731,0.02,0.0175,0
-0.041473,0.027544,0.00010094,-0.0036338,0.0225,0.0175,0
-0.048555,0.02769,8.8022e-005,-0.0031688,0.025,0.0175,0
-0.055523,0.02714,5.529e-005,-0.0019905,0.0275,0.0175,0
-0.062221,0.025935,3.4057e-006,-0.00012262,0.03,0.0175,0
-0.068505,0.024127,-6.6655e-005,0.0023996,0.0325,0.0175,0
-0.074244,0.021775,-0.00015362,0.0055303,0.035,0.0175,0
-0.07932,0.018945,-0.00025593,0.0092135,0.0375,0.0175,0
-0.08363,0.015705,-0.00037176,0.013383,0.04,0.0175,0
-0.087089,0.012128,-0.00049902,0.017965,0.0425,0.0175,0
-0.089628,0.0082897,-0.0006354,0.022875,0.045,0.0175,0
-0.091196,0.0042678,-0.00077839,0.028022,0.0475,0.0175,0
-0.091759,0.00014319,-0.00092528,0.03331,0.05,0.0175,0
-0.091302,-0.0040012,-0.0010732,0.038637,0.0525,0.0175,0
-0.08983,-0.0080802,-0.0012193,0.043896,0.055,0.0175,0
-0.087367,-0.012007,-0.0013606,0.048981,0.0575,0.0175,0
-0.083957,-0.015694,-0.001494,0.053785,0.06,0.0175,0
-0.079664,-0.019054,-0.0016168,0.058204,0.0625,0.0175,0
-0.074571,-0.022,-0.0017261,0.06214,0.065,0.0175,0
-0.068783,-0.02445,-0.0018196,0.065505,0.0675,0.0175,0
-0.06242,-0.026325,-0.001895,0.068219,0.07,0.0175,0
-0.055624,-0.027556,-0.0019506,0.07022,0.0725,0.0175,0
-0.048548,-0.028086,-0.001985,0.07146,0.075,0.0175,0
-0.041359,-0.027873,-0.0019975,0.07191,0.0775,0.0175,0
-0.034234,-0.026893,-0.0019879,0.071563,0.08,0.0175,0
-0.027353,-0.025148,-0.0019563,0.070429,0.0825,0.0175,0
-0.020898,-0.022671,-0.0019038,0.068538,0.085,0.0175,0
-0.015043,-0.019533,-0.0018315,0.065935,0.0875,0.0175,0
-0.009954,-0.015846,-0.0017415,0.062692,0.09,0.0175,0
-0.005773,-0.011779,-0.0016363,0.058908,0.0925,0.0175,0
-0.0026464,-0.0075599,-0.0015126,0.054453,0.095,0.0175,0
-0.00078248,-0.0034952,-0.0012435,0.048936,0.0975,0.0175,0
-0.00019822,-0.0015458,-0.0010423,0.04586,0.1,0.0175,0
-0.00025277,0.0024887,-0.00056025,0.024651,0,0.02,0
-0.00096861,0.0052378,-0.00051984,0.020955,0.0025,0.02,0
-0.0032189,0.010767,-0.00040118,0.014442,0.005,0.02,0
-0.0069262,0.016188,-0.00026135,0.0094085,0.0075,0.02,0
-0.011796,0.02121,-0.00014761,0.005314,0.01,0.02,0
-0.017629,0.025623,-5.3483e-005,0.0019253,0.0125,0.02,0
-0.024246,0.02928,1.9686e-005,-0.00070874,0.015,0.02,0
-0.031456,0.032088,7.1299e-005,-0.0025668,0.0175,0.02,0
-0.039067,0.033997,0.00010143,-0.0036516,0.02,0.02,0
-0.046889,0.034995,0.0001103,-0.0039707,0.0225,0.02,0
-0.054737,0.035094,9.8283e-005,-0.0035382,0.025,0.02,0
-0.062435,0.034332,6.6027e-005,-0.002377,0.0275,0.02,0
-0.069816,0.032759,1.4403e-005,-0.00051854,0.03,0.02,0
-0.076726,0.030442,-5.5473e-005,0.001997,0.0325,0.02,0
-0.083027,0.027451,-0.00014225,0.0051209,0.035,0.02,0
-0.088594,0.023869,-0.00024433,0.0087958,0.0375,0.02,0
-0.093319,0.019781,-0.00035989,0.012956,0.04,0.02,0
-0.097111,0.015275,-0.0004869,0.017528,0.0425,0.02,0
-0.099898,0.010446,-0.00062308,0.022431,0.045,0.02,0
-0.10163,0.0053902,-0.00076599,0.027576,0.0475,0.02,0
-0.10226,0.00020636,-0.00091298,0.032867,0.05,0.02,0
-0.10178,-0.0050028,-0.0010613,0.038206,0.0525,0.02,0
-0.1002,-0.010132,-0.001208,0.043488,0.055,0.02,0
-0.097527,-0.015076,-0.0013502,0.048606,0.0575,0.02,0
-0.093819,-0.019724,-0.0014848,0.053453,0.06,0.02,0
-0.089139,-0.023969,-0.001609,0.057925,0.0625,0.02,0
-0.083574,-0.027705,-0.00172,0.061922,0.065,0.02,0
-0.077232,-0.030828,-0.0018152,0.065348,0.0675,0.02,0
-0.070241,-0.033241,-0.0018923,0.068122,0.07,0.02,0
-0.06275,-0.034859,-0.0019492,0.070172,0.0725,0.02,0
-0.054923,-0.035609,-0.0019845,0.071442,0.075,0.02,0
-0.04694,-0.035436,-0.001997,0.071892,0.0775,0.02,0
-0.038993,-0.03431,-0.0019862,0.071502,0.08,0.02,0
-0.03128,-0.03223,-0.0019519,0.07027,0.0825,0.02,0
-0.024002,-0.029229,-0.0018947,0.068209,0.085,0.02,0
-0.01736,-0.025383,-0.0018152,0.065347,0.0875,0.02,0
-0.011546,-0.020817,-0.001715,0.061741,0.09,0.02,0
-0.0067318,-0.015714,-0.0015966,0.057478,0.0925,0.02,0
-0.0031028,-0.010314,-0.0014549,0.052378,0.095,0.02,0
-0.00092322,-0.004937,-0.0011698,0.045963,0.0975,0.02,0
-0.00023617,-0.0022996,-0.00096281,0.042363,0.1,0.02,0
-0.00028975,0.003405,-0.00060967,0.026825,0,0.0225,0
-0.0011054,0.0069637,-0.00056067,0.022623,0.0025,0.0225,0
-0.0036618,0.01401,-0.0004234,0.015242,0.005,0.0225,0
-0.0078546,0.020747,-0.00026639,0.0095902,0.0075,0.0225,0
-0.013334,0.026885,-0.00013995,0.0050383,0.01,0.0225,0
-0.019863,0.032212,-3.6171e-005,0.0013021,0.0125,0.0225,0
-0.02723,0.036579,4.3943e-005,-0.001582,0.015,0.0225,0
-0.035221,0.039893,0.00010023,-0.0036085,0.0175,0.0225,0
-0.04362,0.042108,0.00013326,-0.0047973,0.02,0.0225,0
-0.052219,0.043215,0.00014364,-0.0051709,0.0225,0.0225,0
-0.060818,0.043237,0.00013211,-0.004756,0.025,0.0225,0
-0.069228,0.042219,9.9592e-005,-0.0035853,0.0275,0.0225,0
-0.077272,0.040227,4.7167e-005,-0.001698,0.03,0.0225,0
-0.084789,0.037339,-2.3895e-005,0.00086021,0.0325,0.0225,0
-0.091632,0.033643,-0.00011214,0.004037,0.035,0.0225,0
-0.097672,0.029237,-0.00021592,0.0077729,0.0375,0.0225,0
-0.1028,0.024223,-0.00033338,0.012002,0.04,0.0225,0
-0.10691,0.018709,-0.0004625,0.01665,0.0425,0.0225,0
-0.10994,0.012806,-0.00060102,0.021637,0.045,0.0225,0
-0.11183,0.0066293,-0.00074651,0.026874,0.0475,0.0225,0
