"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
9.4073e-006,-9.7096e-006,0,-3.4175e-009,0,0,0
1.6578e-005,-9.0914e-006,0,-4.8647e-006,0.00125,0,0
2.2567e-005,-4.3477e-006,0,-2.0227e-005,0.0025,0,0
7.9756e-006,4.3129e-006,0,-4.4305e-005,0.00375,0,0
-3.125e-005,1.2937e-005,0,-7.2149e-005,0.005,0,0
-9.3727e-005,2.0396e-005,0,-9.9872e-005,0.00625,0,0
-0.00017611,2.6415e-005,0,-0.00012493,0.0075,0,0
-0.00027484,3.1079e-005,0,-0.0001456,0.00875,0,0
-0.00038658,3.4587e-005,0,-0.00016079,0.01,0,0
-0.00050838,3.7155e-005,0,-0.0001699,0.01125,0,0
-0.00063776,3.8976e-005,0,-0.00017261,0.0125,0,0
-0.00077268,4.0214e-005,0,-0.00016885,0.01375,0,0
-0.00091148,4.1003e-005,0,-0.00015863,0.015,0,0
-0.0010528,4.145e-005,0,-0.00014208,0.01625,0,0
-0.0011957,4.164e-005,0,-0.00011934,0.0175,0,0
-0.0013393,4.1638e-005,0,-9.059e-005,0.01875,0,0
-0.001483,4.1493e-005,0,-5.5979e-005,0.02,0,0
-0.0016262,4.1235e-005,0,-1.5649e-005,0.02125,0,0
-0.0017685,4.0886e-005,0,3.0277e-005,0.0225,0,0
-0.0019096,4.0459e-005,0,8.17e-005,0.02375,0,0
-0.002049,3.9958e-005,0,0.00013854,0.025,0,0
-0.0021865,3.9379e-005,0,0.00020075,0.02625,0,0
-0.0023218,3.8715e-005,0,0.00026827,0.0275,0,0
-0.0024544,3.7955e-005,0,0.00034108,0.02875,0,0
-0.002584,3.7084e-005,0,0.00041916,0.03,0,0
-0.0027101,3.6086e-005,0,0.00050246,0.03125,0,0
-0.0028323,3.4944e-005,0,0.00059094,0.0325,0,0
-0.00295,3.3638e-005,0,0.00068456,0.03375,0,0
-0.0030626,3.215e-005,0,0.00078322,0.035,0,0
-0.0031695,3.0462e-005,0,0.00088683,0.03625,0,0
-0.0032699,2.8558e-005,0,0.00099521,0.0375,0,0
-0.0033633,2.6421e-005,0,0.0011082,0.03875,0,0
-0.0034486,2.404e-005,0,0.0012255,0.04,0,0
-0.0035253,2.1405e-005,0,0.0013469,0.04125,0,0
-0.0035923,1.8509e-005,0,0.001472,0.0425,0,0
-0.003649,1.535e-005,0,0.0016003,0.04375,0,0
-0.0036944,1.1932e-005,0,0.0017314,0.045,0,0
-0.0037277,8.2623e-006,0,0.0018647,0.04625,0,0
-0.0037483,4.3561e-006,0,0.0019996,0.0475,0,0
-0.0037554,2.3356e-007,0,0.0021353,0.04875,0,0
-0.0037484,-4.0783e-006,0,0.0022711,0.05,0,0
-0.0037268,-8.5461e-006,0,0.0024062,0.05125,0,0
-0.0036902,-1.3129e-005,0,0.0025397,0.0525,0,0
-0.0036383,-1.7782e-005,0,0.0026707,0.05375,0,0
-0.003571,-2.2451e-005,0,0.0027981,0.055,0,0
-0.0034884,-2.708e-005,0,0.0029212,0.05625,0,0
-0.0033907,-3.1608e-005,0,0.0030387,0.0575,0,0
-0.0032785,-3.597e-005,0,0.0031499,0.05875,0,0
-0.0031523,-4.0102e-005,0,0.0032538,0.06,0,0
-0.003013,-4.3939e-005,0,0.0033495,0.06125,0,0
-0.0028617,-4.7416e-005,0,0.0034362,0.0625,0,0
-0.0026996,-5.0473e-005,0,0.0035133,0.06375,0,0
-0.0025281,-5.3057e-005,0,0.00358,0.065,0,0
-0.0023489,-5.5117e-005,0,0.0036361,0.06625,0,0
-0.0021636,-5.6615e-005,0,0.003681,0.0675,0,0
-0.0019741,-5.7518e-005,0,0.0037147,0.06875,0,0
-0.0017822,-5.7807e-005,0,0.0037371,0.07,0,0
-0.00159,-5.7471e-005,0,0.0037484,0.07125,0,0
-0.0013994,-5.651e-005,0,0.0037488,0.0725,0,0
-0.0012125,-5.4938e-005,0,0.0037388,0.07375,0,0
-0.001031,-5.2776e-005,0,0.003719,0.075,0,0
-0.00085693,-5.0056e-005,0,0.0036902,0.07625,0,0
-0.00069196,-4.6818e-005,0,0.0036531,0.0775,0,0
-0.0005377,-4.3111e-005,0,0.0036089,0.07875,0,0
-0.00039561,-3.8987e-005,0,0.0035585,0.08,0,0
-0.00026698,-3.4506e-005,0,0.0035032,0.08125,0,0
-0.00015289,-2.9729e-005,0,0.0034441,0.0825,0,0
-5.425e-005,-2.4719e-005,0,0.0033826,0.08375,0,0
2.827e-005,-1.9546e-005,0,0.0033199,0.085,0,0
9.4209e-005,-1.4276e-005,0,0.0032573,0.08625,0,0
0.00014336,-8.9798e-006,0,0.0031961,0.0875,0,0
0.00017578,-3.742e-006,0,0.0031377,0.08875,0,0
0.00019186,1.339e-006,0,0.0030835,0.09,0,0
0.00019234,6.1263e-006,0,0.0030346,0.09125,0,0
0.0001785,1.0428e-005,0,0.0029923,0.0925,0,0
0.00015231,1.395e-005,0,0.002958,0.09375,0,0
0.00011671,1.6208e-005,0,0.0029327,0.095,0,0
7.6078e-005,1.642e-005,0,0.002917,0.09625,0,0
3.7179e-005,1.3397e-005,0,0.0029112,0.0975,0,0
1.0603e-005,6.4763e-006,0,0.002914,0.09875,0,0
2.0019e-006,2.0503e-006,0,0.0029173,0.1,0,0
8.7961e-006,-1.6755e-005,0,4.2973e-006,0,0.00125,0
1.1965e-005,-1.22e-005,0,-5.7202e-007,0.00125,0.00125,0
2.9067e-006,4.7504e-006,0,-1.4898e-005,0.0025,0.00125,0
-4.1472e-005,3.0939e-005,0,-3.6351e-005,0.00375,0.00125,0
-0.00012597,5.7651e-005,0,-6.0938e-005,0.005,0.00125,0
-0.00024896,8.1722e-005,0,-8.539e-005,0.00625,0.00125,0
-0.00040598,0.00010206,0,-0.00010743,0.0075,0.00125,0
-0.00059177,0.00011855,0,-0.00012547,0.00875,0.00125,0
-0.00080104,0.00013154,0,-0.00013846,0.01,0.00125,0
-0.001029,0.0001415,0,-0.0001458,0.01125,0.00125,0
-0.0012713,0.00014891,0,-0.00014712,0.0125,0.00125,0
-0.0015245,0.00015425,0,-0.00014229,0.01375,0.00125,0
-0.0017855,0.00015792,0,-0.0001313,0.015,0.00125,0
-0.0020518,0.00016025,0,-0.00011421,0.01625,0.00125,0
-0.0023216,0.00016153,0,-9.1135e-005,0.0175,0.00125,0
-0.0025931,0.00016198,0,-6.2212e-005,0.01875,0.00125,0
-0.0028651,0.00016177,0,-2.7567e-005,0.02,0.00125,0
-0.0031365,0.00016101,0,1.2682e-005,0.02125,0.00125,0
-0.0034064,0.00015981,0,5.8427e-005,0.0225,0.00125,0
-0.003674,0.0001582,0,0.00010958,0.02375,0.00125,0
-0.0039385,0.00015621,0,0.00016606,0.025,0.00125,0
-0.0041994,0.00015384,0,0.00022783,0.02625,0.00125,0
-0.0044558,0.00015108,0,0.00029483,0.0275,0.00125,0
-0.004707,0.00014789,0,0.00036704,0.02875,0.00125,0
-0.0049522,0.00014423,0,0.00044442,0.03,0.00125,0
-0.0051907,0.00014005,0,0.00052692,0.03125,0.00125,0
-0.0054213,0.00013529,0,0.00061452,0.0325,0.00125,0
-0.0056432,0.00012989,0,0.00070712,0.03375,0.00125,0
-0.0058552,0.0001238,0,0.00080466,0.035,0.00125,0
-0.006056,0.00011695,0,0.00090701,0.03625,0.00125,0
-0.0062445,0.00010929,0,0.001014,0.0375,0.00125,0
-0.0064192,0.00010078,0,0.0011255,0.03875,0.00125,0
-0.0065787,9.1373e-005,0,0.0012411,0.04,0.00125,0
-0.0067215,8.1047e-005,0,0.0013607,0.04125,0.00125,0
-0.0068461,6.9787e-005,0,0.0014838,0.0425,0.00125,0
-0.0069512,5.7593e-005,0,0.00161,0.04375,0.00125,0
-0.0070351,4.4484e-005,0,0.0017388,0.045,0.00125,0
-0.0070964,3.0498e-005,0,0.0018698,0.04625,0.00125,0
-0.0071339,1.5692e-005,0,0.0020021,0.0475,0.00125,0
-0.0071463,1.4638e-007,0,0.0021352,0.04875,0.00125,0
-0.0071324,-1.6038e-005,0,0.0022684,0.05,0.00125,0
-0.0070915,-3.2736e-005,0,0.0024007,0.05125,0.00125,0
-0.0070229,-4.9802e-005,0,0.0025313,0.0525,0.00125,0
-0.0069261,-6.7069e-005,0,0.0026594,0.05375,0.00125,0
-0.006801,-8.4352e-005,0,0.002784,0.055,0.00125,0
-0.0066478,-0.00010145,0,0.0029042,0.05625,0.00125,0
-0.006467,-0.00011815,0,0.003019,0.0575,0.00125,0
-0.0062594,-0.00013422,0,0.0031276,0.05875,0.00125,0
-0.0060263,-0.00014945,0,0.003229,0.06,0.00125,0
-0.0057692,-0.0001636,0,0.0033223,0.06125,0.00125,0
-0.00549,-0.00017645,0,0.0034069,0.0625,0.00125,0
-0.0051911,-0.00018781,0,0.0034821,0.06375,0.00125,0
-0.0048749,-0.00019747,0,0.0035472,0.065,0.00125,0
-0.0045442,-0.00020527,0,0.0036019,0.06625,0.00125,0
-0.0042023,-0.00021108,0,0.0036459,0.0675,0.00125,0
-0.0038523,-0.00021477,0,0.0036789,0.06875,0.00125,0
-0.0034976,-0.00021629,0,0.0037009,0.07,0.00125,0
-0.0031419,-0.00021558,0,0.0037122,0.07125,0.00125,0
-0.0027886,-0.00021264,0,0.0037129,0.0725,0.00125,0
-0.0024414,-0.00020752,0,0.0037036,0.07375,0.00125,0
-0.0021036,-0.00020027,0,0.0036848,0.075,0.00125,0
-0.0017786,-0.000191,0,0.0036573,0.07625,0.00125,0
-0.0014696,-0.00017985,0,0.003622,0.0775,0.00125,0
-0.0011795,-0.00016697,0,0.0035797,0.07875,0.00125,0
-0.00091093,-0.00015254,0,0.0035315,0.08,0.00125,0
-0.00066628,-0.00013678,0,0.0034786,0.08125,0.00125,0
-0.00044757,-0.0001199,0,0.0034222,0.0825,0.00125,0
-0.00025648,-0.00010212,0,0.0033634,0.08375,0.00125,0
-9.427e-005,-8.3714e-005,0,0.0033036,0.085,0.00125,0
3.8202e-005,-6.4932e-005,0,0.0032439,0.08625,0.00125,0
0.00014055,-4.6068e-005,0,0.0031857,0.0875,0.00125,0
0.00021291,-2.7454e-005,0,0.0031303,0.08875,0.00125,0
0.00025602,-9.4877e-006,0,0.0030788,0.09,0.00125,0
0.00027133,7.3257e-006,0,0.0030325,0.09125,0.00125,0
0.00026121,2.2315e-005,0,0.0029926,0.0925,0.00125,0
0.00022922,3.4547e-005,0,0.0029601,0.09375,0.00125,0
0.00018046,4.2678e-005,0,0.0029359,0.095,0.00125,0
0.00012198,4.4792e-005,0,0.0029207,0.09625,0.00125,0
6.3922e-005,3.8327e-005,0,0.0029147,0.0975,0.00125,0
2.142e-005,2.1576e-005,0,0.0029172,0.09875,0.00125,0
6.3157e-006,1.0561e-005,0,0.0029205,0.1,0.00125,0
4.2314e-006,-2.2715e-005,0,1.8404e-005,0,0.0025,0
-5.0265e-006,-3.0596e-006,0,1.2489e-005,0.00125,0.0025,0
-5.3631e-005,5.2939e-005,0,-1.8293e-006,0.0025,0.0025,0
-0.00016594,0.00012935,0,-2.0055e-005,0.00375,0.0025,0
-0.00034536,0.00020763,0,-3.9983e-005,0.005,0.0025,0
-0.00058935,0.00027967,0,-5.9466e-005,0.00625,0.0025,0
-0.00089169,0.00034209,0,-7.6729e-005,0.0075,0.0025,0
-0.0012444,0.00039403,0,-9.0467e-005,0.00875,0.0025,0
-0.0016393,0.00043594,0,-9.9771e-005,0.01,0.0025,0
-0.0020682,0.00046885,0,-0.00010404,0.01125,0.0025,0
-0.0025242,0.00049397,0,-0.0001029,0.0125,0.0025,0
-0.0030008,0.00051255,0,-9.615e-005,0.01375,0.0025,0
-0.0034928,0.00052571,0,-8.3717e-005,0.015,0.0025,0
-0.0039955,0.00053444,0,-6.5601e-005,0.01625,0.0025,0
-0.0045054,0.0005396,0,-4.1856e-005,0.0175,0.0025,0
-0.0050193,0.00054184,0,-1.2561e-005,0.01875,0.0025,0
-0.0055346,0.00054172,0,2.2201e-005,0.02,0.0025,0
-0.0060491,0.00053962,0,6.2346e-005,0.02125,0.0025,0
-0.0065611,0.00053582,0,0.00010779,0.0225,0.0025,0
-0.0070688,0.00053052,0,0.00015847,0.02375,0.0025,0
-0.0075707,0.00052379,0,0.00021432,0.025,0.0025,0
-0.0080655,0.00051566,0,0.00027529,0.02625,0.0025,0
-0.0085516,0.00050609,0,0.00034135,0.0275,0.0025,0
-0.0090276,0.00049499,0,0.00041245,0.02875,0.0025,0
-0.0094919,0.00048225,0,0.00048856,0.03,0.0025,0
-0.0099427,0.00046771,0,0.00056962,0.03125,0.0025,0
-0.010378,0.0004512,0,0.00065558,0.0325,0.0025,0
-0.010797,0.00043256,0,0.00074636,0.03375,0.0025,0
-0.011196,0.0004116,0,0.00084187,0.035,0.0025,0
-0.011573,0.00038815,0,0.00094197,0.03625,0.0025,0
-0.011927,0.00036207,0,0.0010465,0.0375,0.0025,0
-0.012254,0.00033321,0,0.0011552,0.03875,0.0025,0
-0.012552,0.00030147,0,0.0012679,0.04,0.0025,0
-0.012819,0.00026677,0,0.0013843,0.04125,0.0025,0
-0.01305,0.00022909,0,0.001504,0.0425,0.0025,0
-0.013245,0.00018845,0,0.0016265,0.04375,0.0025,0
-0.0134,0.00014492,0,0.0017515,0.045,0.0025,0
-0.013512,9.8644e-005,0,0.0018783,0.04625,0.0025,0
-0.01358,4.9809e-005,0,0.0020063,0.0475,0.0025,0
-0.013601,-1.3151e-006,0,0.0021349,0.04875,0.0025,0
-0.013573,-5.4392e-005,0,0.0022634,0.05,0.0025,0
-0.013495,-0.00010902,0,0.002391,0.05125,0.0025,0
-0.013366,-0.00016472,0,0.0025168,0.0525,0.0025,0
-0.013185,-0.00022097,0,0.0026401,0.05375,0.0025,0
-0.012951,-0.00027718,0,0.0027599,0.055,0.0025,0
-0.012666,-0.0003327,0,0.0028753,0.05625,0.0025,0
-0.01233,-0.00038687,0,0.0029855,0.0575,0.0025,0
-0.011945,-0.00043899,0,0.0030895,0.05875,0.0025,0
-0.011513,-0.00048834,0,0.0031867,0.06,0.0025,0
-0.011037,-0.00053423,0,0.0032761,0.06125,0.0025,0
-0.010521,-0.00057596,0,0.0033571,0.0625,0.0025,0
-0.0099677,-0.00061291,0,0.003429,0.06375,0.0025,0
-0.009383,-0.00064447,0,0.0034913,0.065,0.0025,0
-0.0087718,-0.00067012,0,0.0035437,0.06625,0.0025,0
-0.0081394,-0.00068943,0,0.0035858,0.0675,0.0025,0
-0.0074918,-0.00070206,0,0.0036175,0.06875,0.0025,0
-0.0068351,-0.00070775,0,0.0036389,0.07,0.0025,0
-0.0061758,-0.0007064,0,0.00365,0.07125,0.0025,0
-0.0055201,-0.00069796,0,0.0036511,0.0725,0.0025,0
-0.0048744,-0.00068255,0,0.0036428,0.07375,0.0025,0
-0.004245,-0.00066036,0,0.0036256,0.075,0.0025,0
-0.003638,-0.0006317,0,0.0036002,0.07625,0.0025,0
-0.003059,-0.00059698,0,0.0035674,0.0775,0.0025,0
-0.0025134,-0.00055668,0,0.0035282,0.07875,0.0025,0
-0.0020061,-0.00051137,0,0.0034835,0.08,0.0025,0
-0.0015413,-0.00046169,0,0.0034345,0.08125,0.0025,0
-0.0011229,-0.00040833,0,0.0033823,0.0825,0.0025,0
-0.00075385,-0.00035204,0,0.0033281,0.08375,0.0025,0
-0.00043658,-0.00029365,0,0.003273,0.085,0.0025,0
-0.00017265,-0.00023402,0,0.0032182,0.08625,0.0025,0
3.7223e-005,-0.00017414,0,0.0031649,0.0875,0.0025,0
0.0001933,-0.00011512,0,0.0031142,0.08875,0.0025,0
0.00029697,-5.8287e-005,0,0.0030674,0.09,0.0025,0
0.00035093,-5.2579e-006,0,0.0030253,0.09125,0.0025,0
0.00035949,4.1898e-005,0,0.0029891,0.0925,0.0025,0
0.00032892,8.0474e-005,0,0.0029596,0.09375,0.0025,0
0.00026784,0.0001069,0,0.0029375,0.095,0.0025,0
0.00018752,0.00011653,0,0.0029232,0.09625,0.0025,0
0.0001034,0.00010373,0,0.0029171,0.0975,0.0025,0
3.7818e-005,6.3832e-005,0,0.0029198,0.09875,0.0025,0
1.2985e-005,3.6709e-005,0,0.0029234,0.1,0.0025,0
-4.3965e-006,-7.9217e-006,0,4.1366e-005,0,0.00375,0
-3.1896e-005,4.2054e-005,0,3.2756e-005,0.00125,0.00375,0
-0.00013296,0.00016591,0,1.5115e-005,0.0025,0.00375,0
-0.00032523,0.00031924,0,-3.1629e-006,0.00375,0.00375,0
-0.00060612,0.00047473,0,-2.1443e-005,0.005,0.00375,0
-0.00097088,0.00061889,0,-3.8539e-005,0.00625,0.00375,0
-0.0014119,0.00074543,0,-5.3109e-005,0.0075,0.00375,0
-0.0019195,0.00085229,0,-6.4142e-005,0.00875,0.00375,0
-0.0024835,0.00093982,0,-7.0919e-005,0.01,0.00375,0
-0.0030939,0.0010096,0,-7.2941e-005,0.01125,0.00375,0
-0.0037415,0.0010637,0,-6.9882e-005,0.0125,0.00375,0
-0.0044181,0.0011043,0,-6.1552e-005,0.01375,0.00375,0
-0.0051166,0.0011337,0,-4.7865e-005,0.015,0.00375,0
-0.0058309,0.0011536,0,-2.8802e-005,0.01625,0.00375,0
-0.0065557,0.0011658,0,-4.3893e-006,0.0175,0.00375,0
-0.0072867,0.0011716,0,2.5323e-005,0.01875,0.00375,0
-0.0080202,0.0011721,0,6.0278e-005,0.02,0.00375,0
-0.008753,0.0011681,0,0.00010041,0.02125,0.00375,0
-0.0094824,0.0011602,0,0.00014567,0.0225,0.00375,0
-0.010206,0.0011488,0,0.00019599,0.02375,0.00375,0
-0.010921,0.0011341,0,0.00025132,0.025,0.00375,0
-0.011626,0.0011162,0,0.00031162,0.02625,0.00375,0
-0.012318,0.001095,0,0.00037687,0.0275,0.00375,0
-0.012995,0.0010703,0,0.00044703,0.02875,0.00375,0
-0.013655,0.001042,0,0.00052204,0.03,0.00375,0
-0.014295,0.0010097,0,0.00060187,0.03125,0.00375,0
-0.014913,0.00097308,0,0.00068646,0.0325,0.00375,0
-0.015506,0.00093185,0,0.00077572,0.03375,0.00375,0
-0.016071,0.00088564,0,0.00086954,0.035,0.00375,0
-0.016604,0.0008341,0,0.00096781,0.03625,0.00375,0
-0.017103,0.00077695,0,0.0010703,0.0375,0.00375,0
-0.017563,0.00071392,0,0.0011769,0.03875,0.00375,0
-0.017982,0.00064482,0,0.0012873,0.04,0.00375,0
-0.018355,0.00056952,0,0.0014012,0.04125,0.00375,0
-0.018679,0.00048799,0,0.0015183,0.0425,0.00375,0
-0.01895,0.0004003,0,0.001638,0.04375,0.00375,0
-0.019165,0.00030663,0,0.0017601,0.045,0.00375,0
-0.019319,0.00020728,0,0.0018838,0.04625,0.00375,0
-0.019411,0.0001027,0,0.0020087,0.0475,0.00375,0
-0.019437,-6.5371e-006,0,0.0021341,0.04875,0.00375,0
-0.019395,-0.00011972,0,0.0022593,0.05,0.00375,0
-0.019282,-0.00023598,0,0.0023835,0.05125,0.00375,0
-0.019097,-0.00035433,0,0.0025059,0.0525,0.00375,0
-0.018841,-0.00047366,0,0.0026258,0.05375,0.00375,0
-0.018511,-0.00059274,0,0.0027422,0.055,0.00375,0
-0.01811,-0.00071024,0,0.0028543,0.05625,0.00375,0
-0.017639,-0.00082476,0,0.0029613,0.0575,0.00375,0
-0.0171,-0.00093487,0,0.0030622,0.05875,0.00375,0
-0.016496,-0.0010391,0,0.0031564,0.06,0.00375,0
-0.015831,-0.001136,0,0.003243,0.06125,0.00375,0
-0.01511,-0.0012243,0,0.0033215,0.0625,0.00375,0
-0.014339,-0.0013024,0,0.0033911,0.06375,0.00375,0
-0.013523,-0.0013694,0,0.0034513,0.065,0.00375,0
-0.012671,-0.001424,0,0.0035019,0.06625,0.00375,0
-0.011789,-0.0014654,0,0.0035426,0.0675,0.00375,0
-0.010886,-0.0014929,0,0.0035732,0.06875,0.00375,0
-0.0099701,-0.0015061,0,0.0035937,0.07,0.00375,0
-0.0090494,-0.0015045,0,0.0036044,0.07125,0.00375,0
-0.0081329,-0.0014882,0,0.0036055,0.0725,0.00375,0
-0.0072292,-0.0014573,0,0.0035975,0.07375,0.00375,0
-0.006347,-0.0014123,0,0.0035809,0.075,0.00375,0
-0.0054943,-0.0013538,0,0.0035565,0.07625,0.00375,0
-0.0046791,-0.0012825,0,0.0035251,0.0775,0.00375,0
-0.0039085,-0.0011996,0,0.0034876,0.07875,0.00375,0
-0.0031893,-0.001106,0,0.003445,0.08,0.00375,0
-0.0025273,-0.0010033,0,0.0033983,0.08125,0.00375,0
-0.0019279,-0.00089272,0,0.0033486,0.0825,0.00375,0
-0.0013952,-0.00077593,0,0.0032972,0.08375,0.00375,0
-0.00093239,-0.00065465,0,0.003245,0.085,0.00375,0
-0.00054177,-0.00053075,0,0.0031932,0.08625,0.00375,0
-0.00022429,-0.00040632,0,0.003143,0.0875,0.00375,0
2.0423e-005,-0.00028375,0,0.0030955,0.08875,0.00375,0
0.00019426,-0.00016583,0,0.0030516,0.09,0.00375,0
0.00030088,-5.5897e-005,0,0.0030122,0.09125,0.00375,0
0.00034599,4.1916e-005,0,0.0029784,0.0925,0.00375,0
0.00033773,0.00012243,0,0.0029508,0.09375,0.00375,0
0.00028697,0.00017916,0,0.00293,0.095,0.00375,0
0.00020754,0.00020412,0,0.0029164,0.09625,0.00375,0
0.00011782,0.000188,0,0.0029107,0.0975,0.00375,0
4.4464e-005,0.00012168,0,0.002914,0.09875,0.00375,0
1.585e-005,7.4912e-005,0,0.0029181,0.1,0.00375,0
-1.3572e-005,3.275e-005,0,6.8732e-005,0,0.005,0
-6.0805e-005,0.00012966,0,5.6577e-005,0.00125,0.005,0
-0.00021833,0.00035019,0,3.3833e-005,0.0025,0.005,0
-0.00049502,0.00060263,0,1.3663e-005,0.00375,0.005,0
-0.00087967,0.00085401,0,-4.702e-006,0.005,0.005,0
-0.001364,0.0010868,0,-2.0937e-005,0.00625,0.005,0
-0.0019385,0.0012923,0,-3.4075e-005,0.0075,0.005,0
-0.002592,0.0014673,0,-4.3391e-005,0.00875,0.005,0
-0.0033128,0.0016121,0,-4.8382e-005,0.01,0.005,0
-0.0040894,0.0017287,0,-4.8687e-005,0.01125,0.005,0
-0.0049113,0.0018201,0,-4.4066e-005,0.0125,0.005,0
-0.0057689,0.0018896,0,-3.4383e-005,0.01375,0.005,0
-0.0066538,0.0019404,0,-1.9573e-005,0.015,0.005,0
-0.0075586,0.0019755,0,3.7683e-007,0.01625,0.005,0
-0.0084769,0.0019974,0,2.5446e-005,0.0175,0.005,0
-0.0094034,0.0020083,0,5.5595e-005,0.01875,0.005,0
-0.010333,0.00201,0,9.078e-005,0.02,0.005,0
-0.011262,0.0020037,0,0.00013095,0.02125,0.005,0
-0.012187,0.0019905,0,0.00017607,0.0225,0.005,0
-0.013105,0.001971,0,0.00022608,0.02375,0.005,0
-0.014012,0.0019456,0,0.00028095,0.025,0.005,0
-0.014905,0.0019143,0,0.00034065,0.02625,0.005,0
-0.015782,0.0018772,0,0.00040516,0.0275,0.005,0
-0.01664,0.001834,0,0.00047444,0.02875,0.005,0
-0.017475,0.0017843,0,0.00054845,0.03,0.005,0
-0.018285,0.0017277,0,0.00062716,0.03125,0.005,0
-0.019065,0.0016637,0,0.00071049,0.0325,0.005,0
-0.019813,0.0015917,0,0.00079838,0.03375,0.005,0
-0.020525,0.0015112,0,0.00089072,0.035,0.005,0
-0.021196,0.0014217,0,0.00098738,0.03625,0.005,0
-0.021822,0.0013226,0,0.0010882,0.0375,0.005,0
-0.0224,0.0012136,0,0.001193,0.03875,0.005,0
-0.022924,0.0010945,0,0.0013014,0.04,0.005,0
-0.023389,0.00096494,0,0.0014133,0.04125,0.005,0
-0.023793,0.00082504,0,0.0015282,0.0425,0.005,0
-0.024129,0.00067492,0,0.0016458,0.04375,0.005,0
-0.024394,0.00051491,0,0.0017655,0.045,0.005,0
-0.024583,0.00034557,0,0.0018869,0.04625,0.005,0
-0.024693,0.00016766,0,0.0020094,0.0475,0.005,0
-0.024721,-1.7817e-005,0,0.0021323,0.04875,0.005,0
-0.024663,-0.00020965,0,0.002255,0.05,0.005,0
-0.024517,-0.00040639,0,0.0023767,0.05125,0.005,0
-0.024282,-0.00060636,0,0.0024966,0.0525,0.005,0
-0.023956,-0.0008077,0,0.002614,0.05375,0.005,0
-0.023541,-0.0010084,0,0.002728,0.055,0.005,0
-0.023037,-0.0012062,0,0.0028377,0.05625,0.005,0
-0.022445,-0.0013988,0,0.0029423,0.0575,0.005,0
-0.02177,-0.0015839,0,0.003041,0.05875,0.005,0
-0.021014,-0.001759,0,0.0031331,0.06,0.005,0
-0.020184,-0.0019219,0,0.0032177,0.06125,0.005,0
-0.019284,-0.0020701,0,0.0032942,0.0625,0.005,0
-0.018323,-0.0022015,0,0.003362,0.06375,0.005,0
-0.017307,-0.0023142,0,0.0034207,0.065,0.005,0
-0.016245,-0.0024065,0,0.0034698,0.06625,0.005,0
-0.015146,-0.0024768,0,0.0035092,0.0675,0.005,0
-0.014021,-0.002524,0,0.0035388,0.06875,0.005,0
-0.012879,-0.0025472,0,0.0035584,0.07,0.005,0
-0.011731,-0.0025462,0,0.0035684,0.07125,0.005,0
-0.010588,-0.0025206,0,0.0035691,0.0725,0.005,0
-0.0094596,-0.0024709,0,0.0035609,0.07375,0.005,0
-0.0083565,-0.0023977,0,0.0035444,0.075,0.005,0
-0.0072887,-0.0023019,0,0.0035203,0.07625,0.005,0
-0.0062659,-0.002185,0,0.0034894,0.0775,0.005,0
-0.0052968,-0.0020485,0,0.0034526,0.07875,0.005,0
-0.0043896,-0.0018943,0,0.003411,0.08,0.005,0
-0.0035515,-0.0017247,0,0.0033655,0.08125,0.005,0
-0.0027889,-0.0015419,0,0.0033173,0.0825,0.005,0
-0.002107,-0.0013488,0,0.0032674,0.08375,0.005,0
-0.0015097,-0.001148,0,0.003217,0.085,0.005,0
-0.00099973,-0.00094289,0,0.0031671,0.08625,0.005,0
-0.00057822,-0.00073688,0,0.0031189,0.0875,0.005,0
-0.00024474,-0.00053399,0,0.0030732,0.08875,0.005,0
2.9865e-006,-0.00033884,0,0.0030312,0.09,0.005,0
0.00016931,-0.00015686,0,0.0029936,0.09125,0.005,0
0.00026091,5.4044e-006,0,0.0029613,0.0925,0.005,0
0.0002872,0.00014001,0,0.0029349,0.09375,0.005,0
0.00026048,0.00023731,0,0.002915,0.095,0.005,0
0.00019613,0.00028576,0,0.0029019,0.09625,0.005,0
0.00011433,0.00027204,0,0.0028963,0.0975,0.005,0
4.3923e-005,0.00018165,0,0.0028996,0.09875,0.005,0
1.586e-005,0.00011544,0,0.0029037,0.1,0.005,0
-2.2133e-005,9.9253e-005,0,9.6518e-005,0,0.00625,0
-8.8729e-005,0.00026043,0,8.0551e-005,0.00125,0.00625,0
-0.0003023,0.00060718,0,5.2014e-005,0.0025,0.00625,0
-0.00066314,0.00098007,0,2.9045e-005,0.00375,0.00625,0
-0.0011504,0.0013438,0,9.6407e-006,0.005,0.00625,0
-0.0017514,0.0016787,0,-6.6273e-006,0.00625,0.00625,0
-0.0024542,0.0019746,0,-1.9114e-005,0.0075,0.00625,0
-0.0032458,0.0022278,0,-2.736e-005,0.00875,0.00625,0
-0.0041131,0.0024385,0,-3.1073e-005,0.01,0.00625,0
-0.0050436,0.0026095,0,-3.0044e-005,0.01125,0.00625,0
-0.0060256,0.0027447,0,-2.4141e-005,0.0125,0.00625,0
-0.0070485,0.0028483,0,-1.3296e-005,0.01375,0.00625,0
-0.0081028,0.0029248,0,2.5134e-006,0.015,0.00625,0
-0.0091803,0.0029782,0,2.3277e-005,0.01625,0.00625,0
-0.010274,0.0030121,0,4.8967e-005,0.0175,0.00625,0
-0.011377,0.0030294,0,7.9542e-005,0.01875,0.00625,0
