2 	-3.93236 	-1.24028e-18 	-0.0128966
2 	-3.79943 	-3.9291e-18 	-0.0130849
2 	-3.67115 	-4.53626e-18 	-0.0134424
2 	-3.54734 	-6.87813e-18 	-0.0139527
2 	-3.42786 	-8.61286e-18 	-0.0146007
2 	-3.31256 	-9.9139e-18 	-0.015373
2 	-3.20128 	-1.19088e-17 	-0.0162575
2 	-3.09388 	-1.32966e-17 	-0.0172433
2 	-2.99024 	-1.52915e-17 	-0.0183205
2 	-2.89021 	-1.72865e-17 	-0.0194805
2 	-2.79368 	-1.79804e-17 	-0.0207153
2 	-2.70052 	-1.79804e-17 	-0.0220182
2 	-2.61061 	-2.12763e-17 	-0.0233834
2 	-2.52385 	-2.39652e-17 	-0.0248061
2 	-2.44011 	-2.70877e-17 	-0.0262824
2 	-2.35929 	-3.15112e-17 	-0.0278095
2 	-2.2813 	-3.22051e-17 	-0.0293857
2 	-2.20604 	-3.22051e-17 	-0.0310102
2 	-2.1334 	-3.42e-17 	-0.032683
2 	-2.06329 	-3.6195e-17 	-0.0344054
2 	-1.99564 	-3.6195e-17 	-0.0361792
2 	-1.93035 	-3.6195e-17 	-0.0380072
2 	-1.86734 	-3.6195e-17 	-0.0398929
2 	-1.80652 	-3.55878e-17 	-0.0418402
2 	-1.74784 	-3.49807e-17 	-0.0438539
2 	-1.6912 	-3.56745e-17 	-0.0459388
2 	-1.63654 	-3.70623e-17 	-0.0481006
2 	-1.58379 	-3.84501e-17 	-0.0503449
2 	-1.53288 	-3.9144e-17 	-0.0526776
2 	-1.48375 	-3.9144e-17 	-0.0551049
2 	-1.43633 	-3.98379e-17 	-0.0576323
2 	-1.39057 	-4.05318e-17 	-0.0602657
2 	-1.34641 	-4.25267e-17 	-0.0630101
2 	-1.30379 	-4.52155e-17 	-0.0658705
2 	-1.26266 	-4.59094e-17 	-0.0688511
2 	-1.22296 	-4.48686e-17 	-0.0719548
2 	-1.18466 	-4.38277e-17 	-0.0751862
2 	-1.14768 	-4.38277e-17 	-0.0785694
2 	-1.112 	-4.38277e-17 	-0.0821159
2 	-1.07757 	-4.38277e-17 	-0.0854848
2 	-1.03863 	-4.20514e-17 	-0.0888174
2 	-1.01586 	-3.9958e-17 	-0.0857
2 	-0.993217 	-4.09841e-17 	-0.116516
2 	-0.948059 	-4.40032e-17 	-0.11213
2 	-0.900995 	-4.85292e-17 	-0.108757
2 	-0.876272 	-5.07208e-17 	-0.105861
2 	-0.851886 	-4.48071e-17 	-0.141299
2 	-0.803473 	-3.76615e-17 	-0.140259
2 	-0.753096 	-3.74524e-17 	-0.139773
2 	-0.71814 	-3.83767e-17 	-0.140075
2 	-0.692197 	-3.7545e-17 	-0.181865
2 	-0.649352 	-3.747e-17 	-0.184719
2 	-0.596093 	-3.59978e-17 	-0.188454
2 	-0.541991 	-3.50827e-17 	-0.193195
2 	-0.502352 	-3.52256e-17 	-0.199006
2 	-0.474727 	-3.50998e-17 	-0.248334
2 	-0.431525 	-3.67761e-17 	-0.25507
2 	-0.375304 	-3.95517e-17 	-0.261787
2 	-0.318526 	-3.87104e-17 	-0.268089
2 	-0.261272 	-3.63218e-17 	-0.273437
2 	-0.203624 	-3.69048e-17 	-0.277158
2 	-0.145668 	-3.87722e-17 	-0.278475
2 	-0.0874897 	-3.70676e-17 	-0.276622
