2 	-6.92176 	-1.28135e-17 	1.0531 	-0.000504776 	0
2 	-6.76684 	-1.63263e-17 	1.05334 	-0.00150169 	0
2 	-6.61499 	-1.98391e-17 	1.05381 	-0.00248749 	0
2 	-6.46617 	-2.19425e-17 	1.05449 	-0.00346029 	0
2 	-6.32031 	-2.26364e-17 	1.05537 	-0.0044257 	0
2 	-6.17735 	-2.33302e-17 	1.05645 	-0.0053856 	0
2 	-6.03724 	-2.40241e-17 	1.05772 	-0.00634245 	0
2 	-5.89991 	-2.53252e-17 	1.05916 	-0.00729839 	0
2 	-5.76531 	-2.80357e-17 	1.06079 	-0.00825518 	0
2 	-5.63339 	-2.87296e-17 	1.06257 	-0.00921438 	0
2 	-5.50409 	-2.73201e-17 	1.06453 	-0.0101773 	0
2 	-5.37737 	-2.87296e-17 	1.06664 	-0.011145 	0
2 	-5.25316 	-3.08329e-17 	1.0689 	-0.0121184 	0
2 	-5.13143 	-3.01174e-17 	1.07131 	-0.0130981 	0
2 	-5.01212 	-3.08112e-17 	1.07387 	-0.0140847 	0
2 	-4.89518 	-3.15051e-17 	1.07657 	-0.0150785 	0
2 	-4.78056 	-2.94885e-17 	1.07941 	-0.0160796 	0
2 	-4.66823 	-2.88814e-17 	1.08239 	-0.017088 	0
2 	-4.55813 	-2.95753e-17 	1.08549 	-0.0181036 	0
2 	-4.45022 	-2.88597e-17 	1.08872 	-0.0191261 	0
2 	-4.34446 	-2.53252e-17 	1.09208 	-0.020155 	0
2 	-4.2408 	-2.46096e-17 	1.09556 	-0.0211897 	0
2 	-4.1392 	-2.6713e-17 	1.09916 	-0.0222295 	0
2 	-4.03963 	-2.74068e-17 	1.10287 	-0.0232736 	0
2 	-3.94203 	-2.52818e-17 	1.10669 	-0.024321 	0
2 	-3.84638 	-2.45662e-17 	1.11061 	-0.0253707 	0
2 	-3.75262 	-2.52601e-17 	1.11464 	-0.0264214 	0
2 	-3.66074 	-2.45446e-17 	1.11876 	-0.0274719 	0
2 	-3.57068 	-2.80574e-17 	1.12298 	-0.0285208 	0
2 	-3.48241 	-3.15702e-17 	1.12728 	-0.0295666 	0
2 	-3.3959 	-2.94451e-17 	1.13167 	-0.0306077 	0
2 	-3.31111 	-2.60191e-17 	1.13613 	-0.0316425 	0
2 	-3.228 	-2.54119e-17 	1.14067 	-0.0326693 	0
2 	-3.14655 	-2.74068e-17 	1.14527 	-0.0336864 	0
2 	-3.06672 	-2.81007e-17 	1.14993 	-0.0346919 	0
2 	-2.98847 	-2.74936e-17 	1.15465 	-0.0356839 	0
2 	-2.91179 	-2.6778e-17 	1.15941 	-0.0366606 	0
2 	-2.83663 	-2.60624e-17 	1.16421 	-0.0376201 	0
2 	-2.76296 	-2.60624e-17 	1.16905 	-0.0385604 	0
2 	-2.69076 	-2.6778e-17 	1.17391 	-0.0394798 	0
2 	-2.61999 	-2.81875e-17 	1.1788 	-0.0403764 	0
2 	-2.55063 	-2.74719e-17 	1.1837 	-0.0412483 	0
2 	-2.48265 	-2.67563e-17 	1.1886 	-0.042094 	0
2 	-2.41603 	-3.01607e-17 	1.19351 	-0.0429118 	0
2 	-2.35073 	-3.08546e-17 	1.19841 	-0.0437004 	0
2 	-2.28672 	-2.74285e-17 	1.20331 	-0.0444588 	0
2 	-2.224 	-3.07245e-17 	1.2082 	-0.045186 	0
2 	-2.16251 	-3.40205e-17 	1.21308 	-0.0458811 	0
2 	-2.10226 	-3.26544e-17 	1.21797 	-0.0465434 	0
2 	-2.0432 	-3.26978e-17 	1.22284 	-0.0471719 	0
2 	-1.98531 	-3.33916e-17 	1.22772 	-0.047765 	0
2 	-1.92858 	-3.40855e-17 	1.23257 	-0.0483206 	0
2 	-1.87297 	-3.337e-17 	1.2374 	-0.0488366 	0
2 	-1.81847 	-3.12449e-17 	1.24217 	-0.0493102 	0
2 	-1.76506 	-2.91199e-17 	1.24685 	-0.0497392 	0
2 	-1.7127 	-2.69949e-17 	1.2514 	-0.0501213 	0
2 	-1.66139 	-2.49782e-17 	1.2558 	-0.0504538 	0
2 	-1.6111 	-2.43711e-17 	1.25998 	-0.0507324 	0
2 	-1.56181 	-2.6366e-17 	1.26388 	-0.0509491 	0
2 	-1.5135 	-2.70599e-17 	1.26738 	-0.0510893 	0
2 	-1.46615 	-2.50433e-17 	1.27029 	-0.0511285 	0
2 	-1.41975 	-2.29183e-17 	1.2723 	-0.0510281 	0
2 	-1.37426 	-2.22027e-17 	1.27293 	-0.0507332 	0
2 	-1.32968 	-2.4306e-17 	1.27151 	-0.0501735 	0
2 	-1.28599 	-2.64094e-17 	1.26714 	-0.0492696 	0
2 	-1.24316 	-2.98138e-17 	1.25875 	-0.0479451 	0
2 	-1.20119 	-3.19171e-17 	1.24527 	-0.0461478 	0
2 	-1.16006 	-3.33266e-17 	1.22572 	-0.0439104 	0
2 	-1.11974 	-3.33266e-17 	1.19943 	-0.0413885 	0
2 	-1.08022 	-2.99005e-17 	1.16611 	-0.0384514 	0
2 	-1.04068 	-3.07254e-17 	1.11948 	-0.0330541 	-4.0181e-20
2 	-1.01885 	-3.26128e-17 	1.12581 	-0.0381505 	-5.33988e-20
2 	-0.994515 	-2.89436e-17 	1.05547 	-0.0305344 	-2.32479e-20
2 	-0.950697 	-2.44333e-17 	0.973518 	-0.0241722 	6.11409e-20
2 	-0.927579 	-2.35922e-17 	0.980667 	-0.0284787 	-4.18512e-20
2 	-0.902062 	-2.67897e-17 	0.88739 	-0.0216601 	9.7323e-21
2 	-0.854004 	-2.96028e-17 	0.784985 	-0.0157297 	-2.05469e-20
2 	-0.828122 	-2.85738e-17 	0.677174 	-0.010976 	-3.81421e-20
2 	-0.803228 	-2.88832e-17 	0.682026 	-0.0138007 	1.5286e-20
2 	-0.754457 	-2.97203e-17 	0.57147 	-0.00995524 	4.06549e-20
2 	-0.718065 	-2.83114e-17 	0.463558 	-0.00749582 	2.51468e-20
2 	-0.692117 	-2.66936e-17 	0.465852 	-0.00952589 	4.45063e-20
2 	-0.650694 	-2.6914e-17 	0.362439 	-0.00796919 	1.35743e-20
2 	-0.597382 	-2.62864e-17 	0.266976 	-0.00735847 	-1.68118e-20
2 	-0.566372 	-2.56031e-17 	0.180383 	-0.00733962 	4.18542e-20
2 	-0.539075 	-2.76185e-17 	0.180392 	-0.00870432 	7.60527e-21
2 	-0.48823 	-2.97459e-17 	0.102704 	-0.00881701 	4.35375e-20
2 	-0.432534 	-2.79063e-17 	0.0341327 	-0.00893843 	6.40158e-21
2 	-0.382733 	-2.5569e-17 	-0.0257016 	-0.00886382 	1.78933e-20
2 	-0.354412 	-2.56739e-17 	-0.0253337 	-0.00985441 	-2.39477e-20
2 	-0.319289 	-2.56739e-17 	-0.0763575 	-0.00932118 	-6.2833e-21
2 	-0.261902 	-2.56739e-17 	-0.119058 	-0.00838663 	-5.21537e-20
2 	-0.204118 	-2.52718e-17 	-0.15347 	-0.00704297 	-1.55257e-20
2 	-0.146022 	-2.70855e-17 	-0.179497 	-0.0053293 	-1.94103e-21
2 	-0.0877028 	-2.89653e-17 	-0.19698 	-0.00332247 	3.04786e-21
