2 	-3.93236 	-1.24028e-18 	1.13176 	0.000391448 	0
2 	-3.79943 	-3.9291e-18 	1.13251 	0.00117328 	0
2 	-3.67115 	-4.53626e-18 	1.13394 	0.00192141 	0
2 	-3.54734 	-6.87813e-18 	1.13598 	0.00264933 	0
2 	-3.42786 	-8.61286e-18 	1.13858 	0.00335127 	0
2 	-3.31256 	-9.9139e-18 	1.14168 	0.00402593 	0
2 	-3.20128 	-1.19088e-17 	1.14524 	0.0046694 	0
2 	-3.09388 	-1.32966e-17 	1.14922 	0.00527595 	0
2 	-2.99024 	-1.52915e-17 	1.15356 	0.00583817 	0
2 	-2.89021 	-1.72865e-17 	1.15825 	0.00634739 	0
2 	-2.79368 	-1.79804e-17 	1.16323 	0.00679331 	0
2 	-2.70052 	-1.79804e-17 	1.16847 	0.00716414 	0
2 	-2.61061 	-2.12763e-17 	1.17395 	0.0074473 	0
2 	-2.52385 	-2.39652e-17 	1.17962 	0.00762872 	0
2 	-2.44011 	-2.70877e-17 	1.18546 	0.00769333 	0
2 	-2.35929 	-3.15112e-17 	1.19143 	0.00762527 	0
2 	-2.2813 	-3.22051e-17 	1.19751 	0.00740784 	0
2 	-2.20604 	-3.22051e-17 	1.20366 	0.00702362 	0
2 	-2.1334 	-3.42e-17 	1.20988 	0.00645491 	0
2 	-2.06329 	-3.6195e-17 	1.21613 	0.005683 	0
2 	-1.99564 	-3.6195e-17 	1.22241 	0.00468963 	0
2 	-1.93035 	-3.6195e-17 	1.22869 	0.00345758 	0
2 	-1.86734 	-3.6195e-17 	1.23496 	0.00196918 	0
2 	-1.80652 	-3.55878e-17 	1.24118 	0.000207562 	0
2 	-1.74784 	-3.49807e-17 	1.24731 	-0.00184409 	0
2 	-1.6912 	-3.56745e-17 	1.2533 	-0.00420308 	0
2 	-1.63654 	-3.70623e-17 	1.25911 	-0.00688586 	0
2 	-1.58379 	-3.84501e-17 	1.26468 	-0.00990768 	0
2 	-1.53288 	-3.9144e-17 	1.26996 	-0.0132818 	0
2 	-1.48375 	-3.9144e-17 	1.27488 	-0.0170174 	0
2 	-1.43633 	-3.98379e-17 	1.27934 	-0.0211176 	0
2 	-1.39057 	-4.05318e-17 	1.28314 	-0.0255768 	0
2 	-1.34641 	-4.25267e-17 	1.28603 	-0.0303793 	0
