0.309313 	0.402362 	6.88034e-19 	1.04429 	-0.0114406 	9.38856e-15
0.313156 	0.40736 	1.52382e-18 	1.04587 	-0.011627 	1.02567e-14
0.316998 	0.412359 	2.60512e-18 	1.04754 	-0.0118142 	9.54911e-15
0.320841 	0.417357 	2.99964e-18 	1.04931 	-0.0120021 	9.26315e-15
0.324683 	0.422355 	2.45985e-18 	1.05118 	-0.0121905 	9.35736e-15
0.328525 	0.427354 	1.81496e-18 	1.05317 	-0.012379 	7.07138e-15
0.332368 	0.432352 	1.78445e-18 	1.05528 	-0.0125665 	7.80854e-15
0.33621 	0.43735 	1.39087e-18 	1.05751 	-0.0127512 	7.40795e-15
0.340053 	0.442348 	7.27313e-19 	1.05987 	-0.0129296 	7.2789e-15
0.343895 	0.447347 	1.07114e-20 	1.06235 	-0.0130963 	7.27263e-15
0.347737 	0.452345 	-7.20075e-19 	1.06493 	-0.0132444 	7.36506e-15
0.349829 	0.455066 	-1.51341e-18 	1.06753 	-0.0133659 	7.53437e-15
0.351751 	0.457565 	-1.88544e-18 	1.07018 	-0.011064 	-6.06197e-15
0.355422 	0.462342 	-1.19558e-18 	1.07173 	-0.0111675 	-5.16509e-15
0.359265 	0.46734 	-4.14554e-19 	1.06984 	-0.011179 	-6.58258e-15
0.363107 	0.472338 	-5.73683e-19 	1.05697 	-0.0109099 	-5.66416e-15
0.366949 	0.477336 	-1.21589e-18 	1.01656 	-0.00999273 	-6.47397e-15
0.370792 	0.482335 	-1.1542e-18 	0.921373 	-0.00795756 	-7.57849e-15
0.374634 	0.487333 	-6.48426e-19 	0.742862 	-0.00467497 	-3.02128e-15
0.378477 	0.492331 	-3.55542e-19 	0.477836 	-0.001389 	-7.70283e-16
0.382319 	0.49733 	-8.87616e-19 	0.163633 	-0.00011229 	9.29225e-17
