2 	-3.93236 	-1.24028e-18 	-0.0487658
2 	-3.79943 	-3.9291e-18 	-0.0491469
2 	-3.67115 	-4.53626e-18 	-0.049872
2 	-3.54734 	-6.87813e-18 	-0.050914
2 	-3.42786 	-8.61286e-18 	-0.0522479
2 	-3.31256 	-9.9139e-18 	-0.0538536
2 	-3.20128 	-1.19088e-17 	-0.0557142
2 	-3.09388 	-1.32966e-17 	-0.0578152
2 	-2.99024 	-1.52915e-17 	-0.0601446
2 	-2.89021 	-1.72865e-17 	-0.0626919
2 	-2.79368 	-1.79804e-17 	-0.0654475
2 	-2.70052 	-1.79804e-17 	-0.0684075
2 	-2.61061 	-2.12763e-17 	-0.0715651
2 	-2.52385 	-2.39652e-17 	-0.0749147
2 	-2.44011 	-2.70877e-17 	-0.0784527
2 	-2.35929 	-3.15112e-17 	-0.0821759
2 	-2.2813 	-3.22051e-17 	-0.0860825
2 	-2.20604 	-3.22051e-17 	-0.0901716
2 	-2.1334 	-3.42e-17 	-0.0944424
2 	-2.06329 	-3.6195e-17 	-0.0988954
2 	-1.99564 	-3.6195e-17 	-0.103531
2 	-1.93035 	-3.6195e-17 	-0.108351
2 	-1.86734 	-3.6195e-17 	-0.113356
2 	-1.80652 	-3.55878e-17 	-0.118549
2 	-1.74784 	-3.49807e-17 	-0.123933
2 	-1.6912 	-3.56745e-17 	-0.129509
2 	-1.63654 	-3.70623e-17 	-0.135281
2 	-1.58379 	-3.84501e-17 	-0.14125
2 	-1.53288 	-3.9144e-17 	-0.147418
2 	-1.48375 	-3.9144e-17 	-0.153789
2 	-1.43633 	-3.98379e-17 	-0.160363
2 	-1.39057 	-4.05318e-17 	-0.167141
2 	-1.34641 	-4.25267e-17 	-0.174124
2 	-1.30379 	-4.52155e-17 	-0.181311
2 	-1.26266 	-4.59094e-17 	-0.188699
2 	-1.22296 	-4.48686e-17 	-0.196277
2 	-1.18466 	-4.38277e-17 	-0.204043
2 	-1.14768 	-4.38277e-17 	-0.212044
2 	-1.112 	-4.38277e-17 	-0.220281
2 	-1.07757 	-4.38277e-17 	-0.227936
2 	-1.03863 	-4.20514e-17 	-0.234767
2 	-1.01586 	-3.9958e-17 	-0.241285
2 	-0.993217 	-4.09841e-17 	-0.261838
2 	-0.948059 	-4.40032e-17 	-0.268895
2 	-0.900995 	-4.85292e-17 	-0.276524
2 	-0.876272 	-5.07208e-17 	-0.284361
2 	-0.851886 	-4.48071e-17 	-0.30666
2 	-0.803473 	-3.76615e-17 	-0.316214
2 	-0.753096 	-3.74524e-17 	-0.325308
2 	-0.71814 	-3.83767e-17 	-0.33361
2 	-0.692197 	-3.7545e-17 	-0.355144
2 	-0.649352 	-3.747e-17 	-0.363086
2 	-0.596093 	-3.59978e-17 	-0.3692
2 	-0.541991 	-3.50827e-17 	-0.37315
2 	-0.502352 	-3.52256e-17 	-0.374643
2 	-0.474727 	-3.50998e-17 	-0.391275
2 	-0.431525 	-3.67761e-17 	-0.389518
2 	-0.375304 	-3.95517e-17 	-0.38464
2 	-0.318526 	-3.87104e-17 	-0.376623
2 	-0.261272 	-3.63218e-17 	-0.365575
2 	-0.203624 	-3.69048e-17 	-0.351758
2 	-0.145668 	-3.87722e-17 	-0.335474
2 	-0.0874897 	-3.70676e-17 	-0.317304
2 	-0.0291781 	-3.87305e-17 	-0.297925
2 	0.0291781 	-4.8098e-17 	-0.278032
2 	0.0874897 	-4.85168e-17 	-0.258279
2 	0.145668 	-4.38029e-17 	-0.239244
2 	0.203624 	-4.08946e-17 	-0.221401
2 	0.261272 	-4.15259e-17 	-0.205101
2 	0.318526 	-4.21799e-17 	-0.190569
2 	0.375304 	-3.7817e-17 	-0.17801
2 	0.431525 	-3.46945e-17 	-0.167225
2 	0.474727 	-3.39422e-17 	-0.15845
2 	0.502352 	-3.37209e-17 	-0.158516
2 	0.541991 	-3.71644e-17 	-0.15191
2 	0.596093 	-4.32836e-17 	-0.146982
2 	0.649352 	-4.85723e-17 	-0.143651
2 	0.692197 	-5.188e-17 	-0.141799
2 	0.71814 	-5.30587e-17 	-0.144934
2 	0.753096 	-5.38455e-17 	-0.143952
2 	0.803473 	-5.30138e-17 	-0.143848
2 	0.851886 	-5.30313e-17 	-0.144335
2 	0.876272 	-5.3047e-17 	-0.148941
2 	0.900995 	-5.11313e-17 	-0.148829
2 	0.948059 	-5.04217e-17 	-0.14872
2 	0.993217 	-5.19971e-17 	-0.14852
2 	1.01586 	-5.37466e-17 	-0.153095
2 	1.03863 	-5.34138e-17 	-0.151748
2 	1.07757 	-5.19809e-17 	-0.15089
2 	1.112 	-5.19809e-17 	-0.150262
2 	1.14768 	-5.19809e-17 	-0.149552
2 	1.18466 	-5.19809e-17 	-0.148527
2 	1.22296 	-5.19809e-17 	-0.147169
2 	1.26266 	-5.06799e-17 	-0.14551
2 	1.30379 	-4.87717e-17 	-0.143574
2 	1.34641 	-4.88584e-17 	-0.141379
2 	1.39057 	-4.95523e-17 	-0.138941
