0.20526 	0.45926 	-2.45611e-18 	0.403998
0.206637 	0.462342 	-1.34497e-18 	0.40356
0.208871 	0.46734 	-1.73472e-18 	0.403105
0.209994 	0.469852 	-1.72902e-18 	0.402645
0.211111 	0.472351 	-8.74879e-19 	0.401916
0.213339 	0.477336 	-4.46903e-19 	0.401494
0.214728 	0.480444 	-4.68414e-19 	0.401128
0.215845 	0.482943 	5.64212e-19 	0.400448
0.217807 	0.487333 	1.74465e-18 	0.400171
0.219462 	0.491036 	1.87854e-18 	0.399953
0.220579 	0.493535 	4.40779e-19 	0.399307
0.222275 	0.49733 	-7.1794e-19 	0.399044
